# Generated by G. Mace on Wed Nov 21 21:18:43 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86628         -NaN         -NaN
      0.00000      1.86629      990304.      2.80791
      0.00000      1.86631 -4.88090e+06     -3.19891
      0.00000      1.86632     -604383.     -1.45169
      0.00000      1.86634     -148917.    -0.382757
      0.00000      1.86635  1.92394e+07      2.57059
      0.00000      1.86636 -1.92065e+07      1.68279
      0.00000      1.86638  1.33791e+06     -1.44120
      0.00000      1.86639  1.76088e+08     -1.55873
      0.00000      1.86641     -676627.    -0.351077
      0.00000      1.86642 -6.02900e+06      1.92802
      0.00000      1.86644      113706.    -0.265383
      0.00000      1.86645      21289.4   -0.0690130
      0.00000      1.86646      276367.    -0.573303
      0.00000      1.86648 -2.15067e+06      1.86701
      0.00000      1.86649  1.22051e+06      1.51246
      0.00000      1.86651      822051.      1.68611
      0.00000      1.86652      38847.6     0.112018
      0.00000      1.86653  1.42817e+06     0.633309
      0.00000      1.86655 -1.70984e+06      1.82402
      0.00000      1.86656  1.20850e+06      1.28205
      0.00000      1.86658     -932603.     -1.82305
      0.00000      1.86659 -1.09350e+06     -1.32939
      0.00000      1.86660  9.46977e+06    -0.755271
      0.00000      1.86662  1.81002e+06     -2.88188
      0.00000      1.86663  6.49525e+06     -1.87908
      0.00000      1.86665     -479208.    -0.610605
      0.00000      1.86666     -622119.     -1.37480
      0.00000      1.86668 -1.32970e+06     -1.65447
      0.00000      1.86669  2.68623e+06     -1.32144
      0.00000      1.86670     -416885.     0.699130
      0.00000      1.86672     -954039.     0.800809
      0.00000      1.86673 -1.80758e+06    -0.491791
      0.00000      1.86675     -369298.    -0.330319
      0.00000      1.86676      261649.     0.727454
      0.00000      1.86677 -1.14906e+06     -1.23621
      0.00000      1.86679      546638.     0.173110
      0.00000      1.86680      174613.    0.0511854
      0.00000      1.86682 -2.89858e+06     -1.10406
      0.00000      1.86683  2.06716e+06    -0.330179
      0.00000      1.86684     -679840.     0.417205
      0.00000      1.86686      528646.     0.153272
      0.00000      1.86687     -856326.     -1.22657
      0.00000      1.86689      910055.     0.642828
      0.00000      1.86690  2.30960e+06      1.53225
      0.00000      1.86691  1.98791e+06      2.25032
      0.00000      1.86693  2.24012e+06      4.24707
      0.00000      1.86694  4.74788e+06      3.96302
      0.00000      1.86696 -2.31035e+06      2.79801
      0.00000      1.86697     -683423.     0.858782
      0.00000      1.86699     -887071.    -0.958126
      0.00000      1.86700 -3.59547e+06     -1.06496
      0.00000      1.86701     -274163.     0.287944
      0.00000      1.86703     -804280.      1.13358
      0.00000      1.86704     -897368.     0.967697
      0.00000      1.86706     -857605.     -1.08977
      0.00000      1.86707  1.96526e+06      1.86253
      0.00000      1.86708      725126.     0.960625
      0.00000      1.86710      204658.    -0.142589
      0.00000      1.86711  2.04086e+06     -1.17300
      0.00000      1.86713      725828.     -1.29210
      0.00000      1.86714 -3.83123e+06      2.40598
      0.00000      1.86715  4.17940e+06    -0.825434
      0.00000      1.86717     -934152.    -0.691512
      0.00000      1.86718      646157.     -1.01292
      0.00000      1.86720  1.48903e+06     -3.00211
      0.00000      1.86721 -6.48477e+06     -1.56987
      0.00000      1.86722  1.49180e+06    -0.900217
      0.00000      1.86724 -2.35998e+06     -2.30655
      0.00000      1.86725 -3.35147e+07     -3.83941
      0.00000      1.86727  2.59345e+06     -2.54838
      0.00000      1.86728  1.32278e+06     0.737388
      0.00000      1.86730     -612022.     0.296814
      0.00000      1.86731 -3.00525e+06    -0.282255
      0.00000      1.86732      744451.      1.35752
      0.00000      1.86734  1.28459e+06      1.17334
      0.00000      1.86735  1.22156e+06     -1.77261
      0.00000      1.86737      692591.     -1.36992
      0.00000      1.86738     -922504.     0.403492
      0.00000      1.86739      686653.    -0.443576
      0.00000      1.86741 -1.99257e+06     -1.90869
      0.00000      1.86742 -3.30369e+07     -2.86487
      0.00000      1.86744      845035.    -0.615630
      0.00000      1.86745      304551.    -0.323823
      0.00000      1.86746  9.62030e+06     -3.16270
      0.00000      1.86748 -6.57584e+06     -1.30922
      0.00000      1.86749 -1.41569e+06    -0.751289
      0.00000      1.86751     -642518.     0.701150
      0.00000      1.86752 -3.69709e+06      1.45686
      0.00000      1.86753  4.46370e+06     0.651168
      0.00000      1.86755      882200.     -1.18493
      0.00000      1.86756  8.23152e+06    -0.914478
      0.00000      1.86758      998993.     0.552028
      0.00000      1.86759     -591639.     0.432999
      0.00000      1.86760  1.27490e+06     0.476694
      0.00000      1.86762  1.05333e+06    -0.514261
      0.00000      1.86763      637529.     0.101990
      0.00000      1.86765     -504364.    -0.923517
      0.00000      1.86766      109581.     0.240529
      0.00000      1.86767  2.35384e+06      1.82298
      0.00000      1.86769 -1.06120e+06     0.749549
      0.00000      1.86770      227072.     0.261707
      0.00000      1.86772      671522.      1.53554
      0.00000      1.86773  2.47092e+06      1.78363
      0.00000      1.86774  8.77740e+06      1.84250
      0.00000      1.86776  2.78728e+06      2.81585
      0.00000      1.86777 -5.85484e+07      3.45982
      0.00000      1.86779  7.30995e+06      3.16915
      0.00000      1.86780  4.08220e+06      1.61215
      0.00000      1.86781      731155.      1.33386
      0.00000      1.86783      449893.     0.473271
      0.00000      1.86784 -1.40886e+06      1.55313
      0.00000      1.86786 -4.31334e+06      2.99549
      0.00000      1.86787  3.10048e+06      2.30599
      0.00000      1.86788      667740.     0.974662
      0.00000      1.86790 -1.10824e+06    -0.756331
      0.00000      1.86791 -1.49708e+07      2.01129
      0.00000      1.86793 -1.21875e+06      1.84678
      0.00000      1.86794 -1.22607e+06      1.61066
      0.00000      1.86795 -1.02108e+06     0.286824
      0.00000      1.86797 -1.00810e+07    -0.326858
      0.00000      1.86798      846856.      1.02291
      0.00000      1.86800  1.10597e+06      1.85348
      0.00000      1.86801 -8.45902e+06     0.545990
      0.00000      1.86802 -1.02233e+06      1.31073
      0.00000      1.86804 -3.43718e+06      2.78277
      0.00000      1.86805 -7.04529e+06      1.15666
      0.00000      1.86807 -1.13331e+06     0.809116
      0.00000      1.86808     -333053.     0.716631
      0.00000      1.86809 -1.07653e+06      1.77219
      0.00000      1.86811 -3.39000e+06      3.28010
      0.00000      1.86812 -1.48590e+06      1.73507
      0.00000      1.86814      539803.    -0.595070
      0.00000      1.86815  3.87575e+06     -3.62155
      0.00000      1.86817  2.06819e+06     -2.29796
      0.00000      1.86818 -6.30067e+06      2.20845
      0.00000      1.86819  3.57561e+06     0.617786
      0.00000      1.86821      149929.    -0.221087
      0.00000      1.86822 -2.33728e+06      1.73088
      0.00000      1.86823  2.93779e+06      2.35933
      0.00000      1.86825 -1.47190e+06     0.969894
      0.00000      1.86826     -352444.     0.307880
      0.00000      1.86828  4.87526e+06     0.819981
      0.00000      1.86829     -314915.    -0.293077
      0.00000      1.86830  1.22096e+06     0.527147
      0.00000      1.86832 -1.56722e+06      2.84338
      0.00000      1.86833     -401905.     0.948776
      0.00000      1.86835 -1.12230e+06     0.800716
      0.00000      1.86836     -626020.     0.488140
      0.00000      1.86837     -88631.7    0.0447429
      0.00000      1.86839 -1.03225e+06     -1.00839
      0.00000      1.86840  2.16783e+06     -1.09928
      0.00000      1.86842 -2.46148e+06      1.04414
      0.00000      1.86843 -5.62885e+06      2.66247
      0.00000      1.86844  4.72196e+06     0.512326
      0.00000      1.86846      973945.     0.890549
      0.00000      1.86847  3.85594e+06      1.16859
      0.00000      1.86849  1.52225e+06     0.499076
      0.00000      1.86850     -864160.     0.524359
      0.00000      1.86851  3.85998e+06      2.36166
      0.00000      1.86853  3.03914e+06      2.49230
      0.00000      1.86854 -1.70737e+06    -0.122239
      0.00000      1.86856 -1.73533e+06     0.306115
      0.00000      1.86857      759165.     0.102274
