# Generated by G. Mace on Thu Nov 29 14:09:51 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86621         -NaN         -NaN
      0.00000      1.86623     -93911.8    -0.447470
      0.00000      1.86624  2.80435e+06     -3.02749
      0.00000      1.86626     -797353.     -1.15822
      0.00000      1.86627      76068.0     0.193610
      0.00000      1.86629     -970355.     -2.23275
      0.00000      1.86630  2.20763e+07     -2.35863
      0.00000      1.86632 -5.13292e+07     0.859647
      0.00000      1.86633 -1.16075e+06      1.53144
      0.00000      1.86635     -144250.    -0.176730
      0.00000      1.86636 -1.20966e+06     -1.41307
      0.00000      1.86638  1.73460e+07     0.292536
      0.00000      1.86639  1.31974e+06     0.130488
      0.00000      1.86640     -358401.     0.781476
      0.00000      1.86642 -1.14258e+08      2.80648
      0.00000      1.86643      842668.    -0.355713
      0.00000      1.86645  1.93606e+06     -1.88290
      0.00000      1.86646     -156346.     0.269239
      0.00000      1.86648 -2.03948e+06     -1.43541
      0.00000      1.86649  2.31451e+06     0.994583
      0.00000      1.86651  1.11824e+06     0.509675
      0.00000      1.86652     -714881.     -1.06823
      0.00000      1.86654 -1.07427e+06    -0.447666
      0.00000      1.86655     -974878.      1.21483
      0.00000      1.86657 -2.35849e+06      4.23941
      0.00000      1.86658 -1.47338e+06     0.406558
      0.00000      1.86659  7.95063e+06     -1.43653
      0.00000      1.86661  7.31766e+06     -3.43952
      0.00000      1.86662 -1.64538e+06     -4.31376
      0.00000      1.86664      383773.    -0.439106
      0.00000      1.86665     -281809.      1.43292
      0.00000      1.86667     -413875.      1.41104
      0.00000      1.86668 -6.68493e+06     -2.88126
      0.00000      1.86670 -1.21675e+06     -1.87973
      0.00000      1.86671     -184847.    -0.614215
      0.00000      1.86673  1.39029e+06      1.92077
      0.00000      1.86674      203156.    -0.322290
      0.00000      1.86675     -163621.     0.323409
      0.00000      1.86677      189744.     0.421014
      0.00000      1.86678      428492.      1.04348
      0.00000      1.86680      111095.     0.463864
      0.00000      1.86681  2.95143e+07     -3.71359
      0.00000      1.86683  1.03318e+06     -2.34739
      0.00000      1.86684 -1.45618e+07     -2.17121
      0.00000      1.86686 -1.41478e+06    -0.275830
      0.00000      1.86687  1.08204e+06     -1.43717
      0.00000      1.86689      424781.     0.936940
      0.00000      1.86690  1.10516e+06    -0.584887
      0.00000      1.86691  1.33921e+06      2.65938
      0.00000      1.86693 -8.06324e+07      1.80916
      0.00000      1.86694  7.20041e+06      1.37722
      0.00000      1.86696 -3.03467e+06     -1.69212
      0.00000      1.86697  1.99595e+06     -2.95867
      0.00000      1.86699  1.76068e+06     -2.16714
      0.00000      1.86700     -18267.2    0.0548856
      0.00000      1.86702 -4.92968e+06     -1.34309
      0.00000      1.86703 -4.43420e+06     -2.37625
      0.00000      1.86704 -7.95092e+06     0.488201
      0.00000      1.86706      451777.     -1.00572
      0.00000      1.86707  5.52305e+06     -1.29690
      0.00000      1.86709     -634496.    -0.762879
      0.00000      1.86710     -131561.     0.404751
      0.00000      1.86712     -125265.     0.281133
      0.00000      1.86713      62021.7     0.105109
      0.00000      1.86715  3.60679e+06     -1.02712
      0.00000      1.86716 -1.43151e+06     -1.88263
      0.00000      1.86718     -775713.     0.949130
      0.00000      1.86719  1.14082e+06     -1.81189
      0.00000      1.86720  9.35930e+06    -0.607751
      0.00000      1.86722  1.08504e+06     -1.14466
      0.00000      1.86723  1.57152e+06     -1.16241
      0.00000      1.86725 -1.91753e+08      1.32024
      0.00000      1.86726  2.41578e+06    -0.875455
      0.00000      1.86728      827137.     -1.13537
      0.00000      1.86729      333777.     -1.24585
      0.00000      1.86731      587134.     -1.94006
      0.00000      1.86732  1.39586e+06     -1.46106
      0.00000      1.86733     -538386.     0.999379
      0.00000      1.86735 -1.46687e+07     -1.80937
      0.00000      1.86736      263451.    -0.701542
      0.00000      1.86738  1.52791e+06     -3.04289
      0.00000      1.86739 -1.63279e+06      2.43897
      0.00000      1.86741     -460996.     0.486621
      0.00000      1.86742      133986.    -0.449788
