# Generated by G. Mace on Thu Nov 22 01:22:50 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86637         -NaN         -NaN
      0.00000      1.86639     -492416.      2.12595
      0.00000      1.86640  2.64433e+06     0.785948
      0.00000      1.86641 -1.33331e+06      2.39936
      0.00000      1.86643     -288088.     0.144147
      0.00000      1.86644 -3.49549e+06     -1.64236
      0.00000      1.86645  1.98282e+06     -1.07753
      0.00000      1.86647 -2.32772e+06    -0.957420
      0.00000      1.86648  1.08379e+07     -3.84877
      0.00000      1.86650  4.22567e+07     -5.65210
      0.00000      1.86651      721459.     -1.27130
      0.00000      1.86652  2.54061e+06     -2.75275
      0.00000      1.86654  1.35793e+07     -6.34831
      0.00000      1.86655     -818860.    -0.481225
      0.00000      1.86656 -1.99588e+06     -2.38182
      0.00000      1.86658      850823.     -1.67141
      0.00000      1.86659  1.97815e+07     -4.60671
      0.00000      1.86661  3.24849e+06     -2.49380
      0.00000      1.86662 -5.77100e+06     -2.46717
      0.00000      1.86663 -2.86694e+06     -2.92197
      0.00000      1.86665  9.38666e+06     -4.98435
      0.00000      1.86666 -4.89690e+06     -3.07208
      0.00000      1.86668 -2.64235e+06     -4.32022
      0.00000      1.86669      5017.21   0.00285390
      0.00000      1.86670 -3.82525e+06     -3.30500
      0.00000      1.86672 -2.02960e+06    -0.608549
      0.00000      1.86673 -1.93811e+07     -7.60589
      0.00000      1.86674 -4.11582e+06     -4.69182
      0.00000      1.86676 -3.61869e+07     -5.43446
      0.00000      1.86677 -5.01887e+06     -2.70044
      0.00000      1.86679  4.60074e+06    -0.732088
      0.00000      1.86680 -5.65434e+06     -1.56101
      0.00000      1.86681  4.15214e+06     -3.33156
      0.00000      1.86683     -437404.    -0.827364
      0.00000      1.86684     -914409.     -1.50430
      0.00000      1.86685 -2.29516e+06     -2.00474
      0.00000      1.86687 -1.26017e+06     -2.22794
      0.00000      1.86688 -1.17443e+07     -1.26688
      0.00000      1.86690  4.38932e+06     -2.07336
      0.00000      1.86691 -5.68229e+07     -2.16518
      0.00000      1.86692     -296576.    -0.129439
      0.00000      1.86694  2.80120e+06     -1.66225
      0.00000      1.86695  1.24255e+06      1.47889
      0.00000      1.86696     -892978.     -1.86481
      0.00000      1.86698  4.61758e+06     -4.27229
      0.00000      1.86699 -5.53831e+07     -2.06384
      0.00000      1.86701  6.49814e+07     -1.44420
      0.00000      1.86702  7.32002e+06     -1.27418
      0.00000      1.86703  7.51327e+06     -2.15844
      0.00000      1.86705  1.42159e+06    -0.468528
      0.00000      1.86706  1.30414e+06     -2.11950
      0.00000      1.86708  3.90507e+06     -3.43084
      0.00000      1.86709 -1.23455e+07     -1.51741
      0.00000      1.86710     -662928.     -1.18361
      0.00000      1.86712  1.14776e+06     -1.06413
      0.00000      1.86713      319305.    -0.553717
      0.00000      1.86714 -1.89860e+06     -1.82410
      0.00000      1.86716  2.42394e+06     -1.98084
      0.00000      1.86717 -2.07648e+07     -5.18078
      0.00000      1.86719  5.28417e+06     -2.95722
      0.00000      1.86720  4.54748e+06     -3.12098
      0.00000      1.86721  4.73507e+06     0.776700
      0.00000      1.86723 -8.21405e+06      1.00144
      0.00000      1.86724 -5.67518e+06     -2.27500
      0.00000      1.86725 -6.38578e+07     -4.16229
      0.00000      1.86727  7.65088e+06     -4.10068
      0.00000      1.86728 -9.72753e+06     -1.83601
      0.00000      1.86730  2.58030e+06      1.65186
      0.00000      1.86731 -3.83640e+06     -2.90341
      0.00000      1.86732  4.52973e+06    -0.905830
      0.00000      1.86734  2.56235e+06     -1.07224
      0.00000      1.86735     -884860.     0.444581
      0.00000      1.86737     -959197.     -1.50290
      0.00000      1.86738     -402637.     -1.29142
      0.00000      1.86739 -2.02916e+06     -1.62089
      0.00000      1.86741  3.38371e+06     0.600649
      0.00000      1.86742  1.91371e+06    -0.670564
      0.00000      1.86743  1.91657e+08     -1.37758
      0.00000      1.86745     -859543.     0.843253
      0.00000      1.86746      701787.    -0.132249
      0.00000      1.86748     -568373.     -1.12267
      0.00000      1.86749 -1.75297e+07     -5.08424
      0.00000      1.86750 -5.53879e+06     -2.51079
      0.00000      1.86752  3.50164e+07     -5.11122
      0.00000      1.86753 -3.50436e+06     -3.35956
      0.00000      1.86754  2.47405e+06    -0.683809
      0.00000      1.86756  5.23192e+06      8.59616
      0.00000      1.86757 -1.09691e+07      9.11552
      0.00000      1.86759  1.92063e+06     -1.79060
      0.00000      1.86760  1.12332e+09     -4.71109
      0.00000      1.86761 -1.94794e+06      1.00487
      0.00000      1.86763  5.61534e+06     -3.62061
      0.00000      1.86764  1.66324e+06     -1.32237
      0.00000      1.86765  1.60676e+06    -0.751376
      0.00000      1.86767  4.57138e+06     -2.32776
      0.00000      1.86768  2.50401e+06     -1.81450
      0.00000      1.86770 -3.58346e+06     -1.24090
      0.00000      1.86771 -1.16565e+07     -1.78177
      0.00000      1.86772 -1.19141e+06    -0.339787
      0.00000      1.86774  1.60107e+06     -1.59266
      0.00000      1.86775  1.24270e+07    -0.502926
      0.00000      1.86777  1.74015e+06     -1.72808
      0.00000      1.86778  4.22548e+06     -2.85097
      0.00000      1.86779      441281.    -0.748160
      0.00000      1.86781 -1.79324e+06     -1.40006
      0.00000      1.86782  5.75246e+06     -1.74444
      0.00000      1.86783  2.57921e+06     -2.24045
      0.00000      1.86785 -1.16531e+07     -4.33286
      0.00000      1.86786  3.45674e+06     -3.09403
      0.00000      1.86788 -3.23247e+06     -1.97731
      0.00000      1.86789     -311674.     0.203979
      0.00000      1.86790 -2.55589e+06     -2.42235
      0.00000      1.86792  1.73527e+06     -1.99060
      0.00000      1.86793     -5585.82   0.00749789
      0.00000      1.86794  1.29905e+07     -2.65375
      0.00000      1.86796     -167350.     0.402080
      0.00000      1.86797  2.35006e+06     -1.33854
      0.00000      1.86799 -1.01163e+07     -2.45286
      0.00000      1.86800      644405.     -1.08707
      0.00000      1.86801 -1.02569e+07     -2.84310
      0.00000      1.86803  3.58759e+06     -3.06562
      0.00000      1.86804 -4.73103e+06     -4.25974
      0.00000      1.86805 -6.38831e+06     -1.72419
      0.00000      1.86807     -221366.     0.235509
      0.00000      1.86808  1.08344e+06      1.74133
      0.00000      1.86810      800097.     -1.23393
      0.00000      1.86811      653330.    -0.397127
      0.00000      1.86812  1.15550e+07     -2.07916
      0.00000      1.86814      441739.     -1.01195
      0.00000      1.86815      148032.   -0.0205316
      0.00000      1.86817 -3.23899e+06     -1.52948
      0.00000      1.86818      4931.05  -0.00462071
      0.00000      1.86819  2.69519e+06      1.96368
      0.00000      1.86821      753606.    -0.898113
      0.00000      1.86822     -747907.     0.568092
      0.00000      1.86823  1.75891e+06    -0.682829
      0.00000      1.86825 -9.81804e+06     -3.21906
      0.00000      1.86826 -2.65097e+06     -1.17485
      0.00000      1.86828 -3.86419e+06     -2.33859
      0.00000      1.86829 -1.86731e+06     -1.89113
      0.00000      1.86830     -887690.      1.36480
      0.00000      1.86832     -714273.     0.961556
      0.00000      1.86833      712767.     0.772969
      0.00000      1.86834 -1.18724e+06     -2.16236
      0.00000      1.86836 -8.39988e+06     -4.32973
      0.00000      1.86837  5.84123e+06     -4.09095
      0.00000      1.86839  4.23582e+07     -2.21330
      0.00000      1.86840     -586711.    -0.683735
      0.00000      1.86841 -1.42928e+06     -2.22581
      0.00000      1.86843     -227810.   -0.0940414
      0.00000      1.86844      276578.     0.506167
      0.00000      1.86845      158716.     0.294568
      0.00000      1.86847 -2.95175e+06     -5.23193
      0.00000      1.86848 -2.20119e+06     -2.83845
      0.00000      1.86850 -4.94100e+06     -3.71662
      0.00000      1.86851 -5.51650e+06     -3.04044
      0.00000      1.86852 -1.32152e+06     -3.12056
      0.00000      1.86854 -1.34284e+07     -4.59887
      0.00000      1.86855     -643671.    -0.853168
      0.00000      1.86856 -1.85493e+06     -2.13242
      0.00000      1.86858 -3.95510e+06     -2.26816
