# Generated by G. Mace on Wed Nov 14 15:44:40 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86654         -NaN         -NaN
      0.00000      1.86655 -3.60062e+06      3.44227
      0.00000      1.86657     -263054.     0.630170
      0.00000      1.86658 -1.28081e+06      2.13521
      0.00000      1.86659      831274.    -0.885408
      0.00000      1.86661      970228.    -0.747699
      0.00000      1.86662  9.21010e+06    -0.797130
      0.00000      1.86663      542590.     0.511527
      0.00000      1.86665      573494.     0.632882
      0.00000      1.86666  1.61474e+06      1.62076
      0.00000      1.86667  1.16004e+06     0.232711
      0.00000      1.86669  1.93146e+06    -0.975146
      0.00000      1.86670      328439.     0.676170
      0.00000      1.86671     -388402.    -0.289248
      0.00000      1.86673  1.71085e+06      1.89492
      0.00000      1.86674  2.34066e+06      2.95098
      0.00000      1.86675      11047.2    0.0306833
      0.00000      1.86677      324326.     0.740004
      0.00000      1.86678 -1.27317e+06      2.08545
      0.00000      1.86679  2.55644e+06      1.25483
      0.00000      1.86681 -1.22769e+06    -0.527216
      0.00000      1.86682  2.19075e+07     -1.99338
      0.00000      1.86684 -4.77045e+07    -0.876500
      0.00000      1.86685  1.04446e+06     -1.08084
      0.00000      1.86686  1.28066e+06     0.589786
      0.00000      1.86688 -7.65876e+06      1.61212
      0.00000      1.86689     -922446.    -0.839476
      0.00000      1.86690     -963722.     0.945052
      0.00000      1.86692     -367476.    -0.512592
      0.00000      1.86693     -203441.     0.459248
      0.00000      1.86694     -385911.     0.989710
      0.00000      1.86696     -628737.     0.890884
      0.00000      1.86697  1.01071e+07     -4.97968
      0.00000      1.86698 -3.34452e+06     -1.26951
      0.00000      1.86700  8.36466e+06     -1.93645
      0.00000      1.86701      728910.    -0.391475
      0.00000      1.86702  1.26188e+06     -1.36050
      0.00000      1.86704      66602.5    -0.150176
      0.00000      1.86705      395307.    -0.706903
      0.00000      1.86706     -294206.     0.926668
      0.00000      1.86708  3.01878e+06     -2.82329
      0.00000      1.86709 -1.79947e+06      2.20402
      0.00000      1.86710  2.30343e+06     -2.23610
      0.00000      1.86712 -2.50463e+06     0.215952
      0.00000      1.86713  1.79716e+06     -1.88251
      0.00000      1.86715  1.83886e+07     -1.80831
      0.00000      1.86716     -493467.      1.08223
      0.00000      1.86717     -87379.0     0.181309
      0.00000      1.86719     -493555.     0.533127
      0.00000      1.86720  2.20846e+06     -3.42041
      0.00000      1.86721  1.28797e+06      1.38607
      0.00000      1.86723     -205423.     0.513854
      0.00000      1.86724  4.02903e+06     -1.08655
      0.00000      1.86725  6.32965e+06     -2.57960
      0.00000      1.86727     -742105.      1.39603
      0.00000      1.86728      418963.     -1.06228
      0.00000      1.86729     -508172.     0.958740
      0.00000      1.86731  2.79523e+06    -0.533677
      0.00000      1.86732      725263.     -1.72084
      0.00000      1.86733  1.67183e+06     -3.07114
      0.00000      1.86735  1.99452e+06     -1.37211
      0.00000      1.86736  8.12327e+06     -3.41340
      0.00000      1.86737 -1.88610e+06     -1.93481
      0.00000      1.86739     -430510.     0.509742
      0.00000      1.86740     -264899.     0.448358
      0.00000      1.86741 -1.13312e+07     -3.42674
      0.00000      1.86743     -351309.    -0.601559
      0.00000      1.86744 -2.42889e+06      1.22243
      0.00000      1.86746  5.21318e+06      1.79399
      0.00000      1.86747     -346678.     0.556024
      0.00000      1.86748     -498702.     -1.81063
      0.00000      1.86750      19853.9    0.0275434
      0.00000      1.86751 -2.29835e+06     0.869332
      0.00000      1.86752     -164002.     0.114301
      0.00000      1.86754      303650.    -0.564081
      0.00000      1.86755  1.42672e+06    -0.703188
      0.00000      1.86756 -7.19324e+06     -1.76915
      0.00000      1.86758      173208.    -0.124401
      0.00000      1.86759  1.39939e+06     -1.75234
      0.00000      1.86760  1.26175e+06     -2.71241
      0.00000      1.86762  1.16694e+06     -2.53897
      0.00000      1.86763      742538.    -0.664021
      0.00000      1.86764 -2.21756e+06     -3.02317
      0.00000      1.86766 -2.03481e+06      1.74163
      0.00000      1.86767     -403971.     0.502433
      0.00000      1.86768 -1.27033e+06      1.12946
      0.00000      1.86770     -492328.     0.519465
      0.00000      1.86771      574211.    -0.988468
      0.00000      1.86772 -3.97931e+06     -2.40426
      0.00000      1.86774  1.35652e+06     -3.64360
      0.00000      1.86775 -1.26429e+06     -1.12446
      0.00000      1.86776  2.68571e+06     -1.64285
      0.00000      1.86778  4.84476e+06     -2.58731
      0.00000      1.86779 -6.62676e+06     -3.64675
      0.00000      1.86780 -8.22098e+06    -0.398845
      0.00000      1.86782  1.11459e+06    -0.801861
      0.00000      1.86783 -1.38795e+07     -1.26946
      0.00000      1.86785  2.08023e+06      1.76838
      0.00000      1.86786  3.95044e+06     -2.78899
      0.00000      1.86787 -1.95562e+07     -2.01182
      0.00000      1.86789      36296.1   -0.0561767
      0.00000      1.86790  1.05300e+06     -1.69971
      0.00000      1.86791     -730601.     0.561927
      0.00000      1.86793     -91417.4     0.172626
      0.00000      1.86794      998990.    -0.745292
      0.00000      1.86795  3.20606e+06     -4.33773
      0.00000      1.86797  5.72806e+06    -0.624337
      0.00000      1.86798     -405267.     0.535442
      0.00000      1.86799  2.62135e+06     -2.75515
      0.00000      1.86801     -43183.7    0.0408009
      0.00000      1.86802  1.91691e+06     -1.13054
      0.00000      1.86803  6.88318e+07     -2.06625
      0.00000      1.86805  1.22543e+06    -0.367810
      0.00000      1.86806     -78344.6    0.0918234
      0.00000      1.86807     -542000.      1.41013
      0.00000      1.86809 -1.09583e+06      1.62133
      0.00000      1.86810 -1.03766e+06      1.87638
      0.00000      1.86811     -707843.      1.07803
      0.00000      1.86813      330733.    -0.442093
      0.00000      1.86814      398472.     0.190147
      0.00000      1.86815      481451.   -0.0638644
      0.00000      1.86817      501756.     -1.35552
      0.00000      1.86818 -3.61819e+06      1.35408
      0.00000      1.86820     -480945.     0.439403
      0.00000      1.86821     -739619.     0.527782
      0.00000      1.86822     -830950.     0.708992
      0.00000      1.86824      43130.5    -0.111697
      0.00000      1.86825  5.82907e+06     -1.86329
