# Generated by G. Mace on Thu Nov 29 14:09:38 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86620         -NaN         -NaN
      0.00000      1.86622     -173564.     0.245939
      0.00000      1.86623      622637.    -0.630639
      0.00000      1.86625     -139157.     0.221993
      0.00000      1.86626     -803472.    -0.806979
      0.00000      1.86628      430838.    -0.694708
      0.00000      1.86629 -2.87045e+06      2.26256
      0.00000      1.86630 -1.83199e+06      2.98588
      0.00000      1.86632  5.69579e+08      2.06844
      0.00000      1.86633  2.96255e+06     0.459186
      0.00000      1.86635 -1.58343e+08      1.23277
      0.00000      1.86636  2.46773e+06     0.763680
      0.00000      1.86638     -331284.     0.414787
      0.00000      1.86639      322470.     0.228535
      0.00000      1.86641  1.53458e+07      1.96550
      0.00000      1.86642 -2.20767e+06      2.30792
      0.00000      1.86644  1.09480e+06     -1.61382
      0.00000      1.86645  2.65606e+06     -1.66792
      0.00000      1.86647 -1.83157e+07     -2.27022
      0.00000      1.86648      300667.    -0.715211
      0.00000      1.86650  1.65299e+06    -0.701317
      0.00000      1.86651      654146.     0.959129
      0.00000      1.86652 -1.87689e+07      1.09521
      0.00000      1.86654     -438912.     0.703381
      0.00000      1.86655 -2.09696e+06      4.15279
      0.00000      1.86657  6.73388e+06      1.16383
      0.00000      1.86658     -527540.    -0.846161
      0.00000      1.86660  1.08738e+07     -2.59014
      0.00000      1.86661 -1.66062e+06    -0.289035
      0.00000      1.86663      5074.08  -0.00825749
      0.00000      1.86664 -1.32775e+06     -1.67359
      0.00000      1.86666      143853.     0.252945
      0.00000      1.86667 -5.56028e+06      1.20688
      0.00000      1.86669     -295020.     0.334998
      0.00000      1.86670      222685.    -0.543183
      0.00000      1.86671      348085.    -0.587534
      0.00000      1.86673 -1.27040e+06      3.10389
      0.00000      1.86674     -772310.      1.53041
      0.00000      1.86676 -5.61578e+06      1.47966
      0.00000      1.86677  2.93214e+06     0.902033
      0.00000      1.86679 -5.46322e+06      1.29721
      0.00000      1.86680 -1.77944e+07      2.76960
      0.00000      1.86682     -889415.      1.24687
      0.00000      1.86683 -1.34209e+07     0.926178
      0.00000      1.86685 -1.36409e+06     0.571138
      0.00000      1.86686      472952.     -1.17769
      0.00000      1.86687     -27191.1    0.0660436
      0.00000      1.86689 -1.00494e+06      1.98221
      0.00000      1.86690      700703.    -0.918993
      0.00000      1.86692      535075.     0.400729
      0.00000      1.86693     -719507.    -0.528453
      0.00000      1.86695     -82370.6    0.0607178
      0.00000      1.86696  1.69431e+06     -1.12429
      0.00000      1.86698      848764.     -1.12984
      0.00000      1.86699     -94273.1    -0.118396
      0.00000      1.86701 -2.87414e+06      1.41988
      0.00000      1.86702      180486.     0.292680
      0.00000      1.86703 -1.63655e+06      2.43155
      0.00000      1.86705  9.94880e+06    -0.247998
      0.00000      1.86706 -2.15238e+06      2.72713
      0.00000      1.86708 -1.31902e+06      1.94588
      0.00000      1.86709  1.49840e+06      1.24311
