# Generated by G. Mace on Mon Nov 19 20:11:25 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86637         -NaN         -NaN
      0.00000      1.86638     -880279.     0.877574
      0.00000      1.86639 -8.05117e+06      1.94257
      0.00000      1.86641 -3.51328e+06     0.552257
      0.00000      1.86642  2.12913e+07     0.370179
      0.00000      1.86643  4.42129e+07      1.29261
      0.00000      1.86645     -10590.4   -0.0122393
      0.00000      1.86646      658701.     0.549410
      0.00000      1.86648  3.12410e+06      2.18752
      0.00000      1.86649  5.43080e+06      1.54902
      0.00000      1.86650 -4.68909e+06    -0.923590
      0.00000      1.86652     -562895.    -0.852772
      0.00000      1.86653      959407.     0.760875
      0.00000      1.86654      251412.     0.214697
      0.00000      1.86656  1.34318e+06     -1.36828
      0.00000      1.86657     -430780.     0.659602
      0.00000      1.86659      141099.    -0.331486
      0.00000      1.86660     -740335.    -0.220699
      0.00000      1.86661      250089.     0.226135
      0.00000      1.86663     -675696.    -0.745579
      0.00000      1.86664 -1.24413e+07     -2.45791
      0.00000      1.86665 -4.89169e+07    -0.146370
      0.00000      1.86667      169348.    0.0860829
      0.00000      1.86668 -1.08154e+06     -1.12614
      0.00000      1.86670 -1.08102e+07     -3.10095
      0.00000      1.86671  1.16078e+06    -0.822540
      0.00000      1.86672 -3.51024e+06    -0.935346
      0.00000      1.86674     -571171.    -0.366683
      0.00000      1.86675      678580.    -0.430131
      0.00000      1.86676     -26549.5    0.0637069
      0.00000      1.86678      269410.    -0.834680
      0.00000      1.86679  1.19997e+06      1.81928
      0.00000      1.86681  2.61098e+06      3.03174
      0.00000      1.86682 -1.06146e+06     0.803950
      0.00000      1.86683     -2543.83   0.00572913
      0.00000      1.86685 -1.28390e+07     -1.35293
      0.00000      1.86686      766269.    -0.425714
      0.00000      1.86687  4.97528e+07      1.93934
      0.00000      1.86689 -2.54441e+06      2.30805
      0.00000      1.86690      746585.    -0.403943
      0.00000      1.86691     -712229.      1.01165
      0.00000      1.86693  3.14830e+06     0.454738
      0.00000      1.86694     -161938.     0.180968
      0.00000      1.86696     -286776.     0.411454
      0.00000      1.86697     -626756.    -0.246274
      0.00000      1.86698  1.88524e+06     0.996068
      0.00000      1.86700 -4.72987e+06     0.875039
      0.00000      1.86701      14018.7   -0.0353366
      0.00000      1.86702 -1.88197e+06     0.564107
      0.00000      1.86704      407671.    -0.575523
      0.00000      1.86705  5.24784e+06    -0.550759
      0.00000      1.86707      671653.     0.193574
      0.00000      1.86708 -6.05022e+06     -2.16873
      0.00000      1.86709  1.55647e+06     -2.48794
      0.00000      1.86711 -2.07564e+06     -2.53752
      0.00000      1.86712  3.67859e+06     -1.19599
      0.00000      1.86713  1.48668e+07     -1.98581
      0.00000      1.86715     -935279.    -0.967994
      0.00000      1.86716 -1.08075e+06    -0.524038
      0.00000      1.86718      345010.     0.461221
      0.00000      1.86719     -717624.    -0.825624
      0.00000      1.86720     -639399.    -0.672573
      0.00000      1.86722 -1.27624e+06    -0.628131
      0.00000      1.86723     -108851.    0.0564878
      0.00000      1.86724     -342581.   -0.0346052
      0.00000      1.86726 -4.01611e+06     0.565456
      0.00000      1.86727 -1.27699e+06      1.02522
      0.00000      1.86729  3.50053e+06      2.07777
      0.00000      1.86730 -1.56339e+06      1.75461
      0.00000      1.86731      801707.    -0.707092
      0.00000      1.86733     -77309.5     0.105885
      0.00000      1.86734     -131081.   -0.0894037
      0.00000      1.86735     -334244.    -0.662233
      0.00000      1.86737  2.03991e+06      1.17867
      0.00000      1.86738      791902.      1.14923
      0.00000      1.86740  1.14347e+07      1.79969
      0.00000      1.86741     -802383.    -0.146838
      0.00000      1.86742 -1.16757e+06     -1.83035
      0.00000      1.86744      360958.     0.733384
      0.00000      1.86745 -1.33998e+06      1.11714
      0.00000      1.86746  2.18607e+06     -2.11999
      0.00000      1.86748      526798.    -0.468554
      0.00000      1.86749      779651.     -1.24811
      0.00000      1.86751     -604032.      1.53043
      0.00000      1.86752  1.17717e+06    -0.345919
      0.00000      1.86753  3.84147e+06     -1.92046
      0.00000      1.86755 -1.01750e+06     -1.22095
      0.00000      1.86756      246045.     0.459313
      0.00000      1.86757  1.34434e+08      1.07351
      0.00000      1.86759  1.42259e+06   -0.0439443
      0.00000      1.86760  3.65405e+07     -2.91783
      0.00000      1.86762     -774693.    -0.749993
      0.00000      1.86763  1.18183e+06    -0.618670
      0.00000      1.86764      547781.    -0.823094
      0.00000      1.86766      135254.    -0.263813
      0.00000      1.86767      399783.     0.524841
      0.00000      1.86768     -732896.    -0.850568
      0.00000      1.86770     -804313.    -0.917550
      0.00000      1.86771      365838.     0.171443
      0.00000      1.86773  1.22912e+06     -1.09189
      0.00000      1.86774     -4556.01   0.00928589
      0.00000      1.86775     -518243.     -1.57362
      0.00000      1.86777     -334301.    -0.507824
      0.00000      1.86778  1.02349e+06      1.50813
      0.00000      1.86779  5.09610e+06      2.20214
      0.00000      1.86781 -1.83566e+07      3.29303
      0.00000      1.86782     -208953.     0.370086
      0.00000      1.86784     -749802.    -0.496101
      0.00000      1.86785  1.07270e+06     -1.07200
      0.00000      1.86786 -1.64177e+06     -1.28051
      0.00000      1.86788      47413.8    -0.146691
      0.00000      1.86789  1.60025e+07      1.56071
      0.00000      1.86790      630579.      1.02602
      0.00000      1.86792 -3.38004e+06      1.62528
      0.00000      1.86793 -1.60824e+06      2.63206
      0.00000      1.86794  6.23593e+06      1.17885
      0.00000      1.86796 -1.67050e+06    -0.275514
      0.00000      1.86797  3.20285e+06      1.78170
      0.00000      1.86799 -2.07787e+06      2.48483
      0.00000      1.86800 -3.88041e+06     0.975942
      0.00000      1.86801 -1.07688e+06    -0.260687
      0.00000      1.86803      550726.     0.582886
      0.00000      1.86804  1.36830e+06      1.17731
      0.00000      1.86805 -8.15578e+06      2.26379
      0.00000      1.86807 -1.87651e+07     -1.82505
      0.00000      1.86808     -770664.      1.16834
      0.00000      1.86810      531243.    -0.133037
      0.00000      1.86811      622101.      1.59283
      0.00000      1.86812     -211760.    -0.204746
      0.00000      1.86814      270808.     0.522104
      0.00000      1.86815      293220.     0.310032
      0.00000      1.86816      771446.     0.950779
      0.00000      1.86818  2.46917e+06      1.16343
      0.00000      1.86819     -155278.    -0.206500
      0.00000      1.86821      10550.8    0.0204564
      0.00000      1.86822  3.25527e+06      2.02093
      0.00000      1.86823      273739.     0.604555
      0.00000      1.86825 -1.38962e+06     -2.60953
      0.00000      1.86826  2.50427e+06     0.804411
      0.00000      1.86827  2.84044e+06      4.14543
      0.00000      1.86829     -125128.    -0.350747
      0.00000      1.86830     -141860.    -0.369582
      0.00000      1.86832 -9.85995e+06     -1.32999
      0.00000      1.86833  2.70749e+06      1.46845
      0.00000      1.86834      900589.      1.54857
      0.00000      1.86836     -420859.    -0.245866
      0.00000      1.86837      662475.     0.180959
      0.00000      1.86838 -1.87038e+07     0.983185
      0.00000      1.86840  8.20572e+06      5.18869
      0.00000      1.86841     -323499.    -0.406374
      0.00000      1.86843      8951.65   -0.0133618
      0.00000      1.86844     -846516.      1.75368
      0.00000      1.86845      553356.     0.887387
      0.00000      1.86847 -2.38720e+06      1.83834
      0.00000      1.86848 -1.29618e+06      1.10472
      0.00000      1.86849      861928.      1.30699
      0.00000      1.86851     -449860.     -1.56137
      0.00000      1.86852     -127061.     0.109563
      0.00000      1.86854 -6.49754e+06    -0.578069
      0.00000      1.86855  1.44364e+07     -2.31604
      0.00000      1.86856     -779627.    -0.937484
      0.00000      1.86858      826201.      1.78518
      0.00000      1.86859  2.04738e+06     0.491487
      0.00000      1.86860      739449.      1.33364
      0.00000      1.86862      487848.     0.415317
      0.00000      1.86863      495310.      1.42474
      0.00000      1.86865 -5.97749e+06      2.05457
      0.00000      1.86866     -861067.      1.04325
      0.00000      1.86867     -498180.    0.0730474
      0.00000      1.86869      350778.    -0.831406
      0.00000      1.86870      753413.      1.35041
      0.00000      1.86871  1.13772e+06    -0.563276
      0.00000      1.86873     -347840.     0.173563
      0.00000      1.86874     -367669.    -0.247192
      0.00000      1.86876  3.14684e+06      1.90918
      0.00000      1.86877  5.30275e+06     -1.77887
      0.00000      1.86878      613139.      1.41669
      0.00000      1.86880 -1.38926e+06     -2.38433
      0.00000      1.86881     -403950.    -0.650285
      0.00000      1.86882  1.28553e+06     0.314684
      0.00000      1.86884  3.54756e+06      2.62951
      0.00000      1.86885  3.45085e+07      2.28579
      0.00000      1.86887     -514836.     -1.83178
      0.00000      1.86888      4112.11   0.00685242
