# Generated by G. Mace on Thu Nov 29 14:09:25 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86621         -NaN         -NaN
      0.00000      1.86622 -2.08309e+06      4.55356
      0.00000      1.86624      404065.   -0.0854149
      0.00000      1.86625     -116608.    -0.319696
      0.00000      1.86627     -861602.     -1.66000
      0.00000      1.86628  5.35310e+06     -1.30344
      0.00000      1.86630  2.14791e+06     -1.05904
      0.00000      1.86631  2.27436e+06     -1.11638
      0.00000      1.86633      335410.    -0.795842
      0.00000      1.86634      860407.    -0.465932
      0.00000      1.86635     -59884.3     0.109530
      0.00000      1.86637  1.29396e+06     -2.10692
      0.00000      1.86638      243980.    -0.439023
      0.00000      1.86640     -152055.     0.107703
      0.00000      1.86641      334396.     0.593212
      0.00000      1.86643     -576757.     -1.04182
      0.00000      1.86644     -413210.    -0.342146
      0.00000      1.86646 -2.20892e+06    -0.403721
      0.00000      1.86647  1.97803e+06     0.670208
      0.00000      1.86649     -928304.      1.13535
      0.00000      1.86650      892743.      1.44995
      0.00000      1.86652     -592788.    -0.171030
      0.00000      1.86653      278902.    -0.104900
      0.00000      1.86655     -877828.    0.0250580
      0.00000      1.86656  4.89455e+07     -3.62593
      0.00000      1.86657 -1.49339e+06     0.865917
      0.00000      1.86659      447504.      1.10873
      0.00000      1.86660      491547.    -0.139190
      0.00000      1.86662 -3.63593e+06    -0.185135
      0.00000      1.86663      340618.     0.269599
      0.00000      1.86665      379618.     0.446895
      0.00000      1.86666  1.74781e+06     0.279205
      0.00000      1.86668  1.89618e+06      1.88365
      0.00000      1.86669  3.62968e+06      2.58495
      0.00000      1.86671      747611.    -0.694582
      0.00000      1.86672  4.53119e+06     0.889019
      0.00000      1.86673  1.21133e+06     0.579755
      0.00000      1.86675     -562949.     0.551900
      0.00000      1.86676  3.66151e+06      1.50237
      0.00000      1.86678 -2.06744e+06      2.69373
      0.00000      1.86679 -4.25506e+06      1.92963
      0.00000      1.86681      677930.     0.604928
      0.00000      1.86682     -159033.    -0.506679
      0.00000      1.86684 -1.01061e+06     -1.34041
      0.00000      1.86685     -438286.    -0.779630
      0.00000      1.86687     -260724.     0.136136
      0.00000      1.86688  4.83398e+06    -0.877873
      0.00000      1.86689  4.57407e+06    -0.322705
      0.00000      1.86691  1.15470e+07      1.20618
      0.00000      1.86692  1.91086e+06      1.34104
      0.00000      1.86694      476779.     0.738233
      0.00000      1.86695  1.26572e+06    -0.936921
      0.00000      1.86697      336350.    -0.609347
      0.00000      1.86698  3.06088e+06      2.42225
      0.00000      1.86700  3.04673e+06      2.23981
      0.00000      1.86701  2.67296e+06      2.17202
      0.00000      1.86703 -2.53996e+06      1.08463
      0.00000      1.86704  6.88494e+06     -2.50940
      0.00000      1.86705  1.53961e+06     -2.43014
      0.00000      1.86707     -494743.     0.475572
      0.00000      1.86708  9.13244e+06      3.24542
      0.00000      1.86710  1.21957e+07    -0.990850
      0.00000      1.86711     -722755.    -0.594381
      0.00000      1.86713     -727156.     0.491023
      0.00000      1.86714  3.93426e+06     -1.69146
      0.00000      1.86716 -6.25392e+06      2.12993
      0.00000      1.86717     -90215.9     0.293729
      0.00000      1.86719      740931.    -0.461440
      0.00000      1.86720      813169.     -1.26175
      0.00000      1.86721      271356.    -0.813801
      0.00000      1.86723 -1.33014e+06     -1.55594
      0.00000      1.86724     -78092.3    -0.144510
      0.00000      1.86726 -7.98444e+06   -0.0626755
      0.00000      1.86727  2.59102e+07      2.18176
      0.00000      1.86729  5.42444e+06    -0.410256
      0.00000      1.86730      314623.    -0.867641
      0.00000      1.86732  1.31107e+06     -2.01293
      0.00000      1.86733  2.06173e+06     -2.83259
      0.00000      1.86734  1.21754e+06      1.54972
      0.00000      1.86736 -6.72346e+06    -0.785462
      0.00000      1.86737     -215097.     0.872663
      0.00000      1.86739      855229.     -1.50242
      0.00000      1.86740     -270796.     0.344564
