# Generated by G. Mace on Thu Nov 22 01:23:03 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86635         -NaN         -NaN
      0.00000      1.86637  7.87721e+06     -6.04212
      0.00000      1.86638      819135.     -1.10358
      0.00000      1.86640  2.16317e+06     0.259325
      0.00000      1.86641  1.40621e+06     0.470653
      0.00000      1.86642  1.01566e+07      2.69086
      0.00000      1.86644  3.55141e+06      1.18972
      0.00000      1.86645     -338168.    -0.101027
      0.00000      1.86646     -971953.     -1.45486
      0.00000      1.86648      949713.      1.67936
      0.00000      1.86649  3.92418e+06      2.02245
      0.00000      1.86651     -29168.0   -0.0234115
      0.00000      1.86652 -4.65552e+06     0.932381
      0.00000      1.86653 -4.30200e+06    -0.696692
      0.00000      1.86655 -5.08775e+06      3.55022
      0.00000      1.86656  2.03179e+06    -0.381032
      0.00000      1.86658  5.99919e+06      3.46071
      0.00000      1.86659 -3.27777e+06      2.47369
      0.00000      1.86660  1.09069e+06      1.30510
      0.00000      1.86662      711747.     0.316980
      0.00000      1.86663  1.40344e+06    -0.889319
      0.00000      1.86664     -874491.     -1.15372
      0.00000      1.86666      55084.7     0.107095
      0.00000      1.86667  2.59764e+06      1.34009
      0.00000      1.86669     -693273.     -1.26109
      0.00000      1.86670 -2.53031e+06    -0.975903
      0.00000      1.86671 -7.54105e+06      1.82104
      0.00000      1.86673 -2.07870e+06     -1.09357
      0.00000      1.86674     -861943.      1.38802
      0.00000      1.86676  2.52126e+06     -2.45108
      0.00000      1.86677     -719639.      1.25217
      0.00000      1.86678  2.18909e+06    -0.942303
      0.00000      1.86680 -1.05946e+06     -1.36216
      0.00000      1.86681  2.61352e+06     -3.19113
      0.00000      1.86683 -1.32615e+07     -2.09884
      0.00000      1.86684 -2.33668e+06    -0.857392
      0.00000      1.86685 -1.76045e+06      1.26463
      0.00000      1.86687  3.61335e+06     -1.05277
      0.00000      1.86688 -3.36336e+08     -1.04279
      0.00000      1.86689 -5.79086e+06     0.495613
      0.00000      1.86691     -427624.     0.161223
      0.00000      1.86692     -366900.     0.163711
      0.00000      1.86694 -4.97399e+06      2.66121
      0.00000      1.86695  3.20864e+07      1.27461
      0.00000      1.86696 -1.40711e+06     0.700871
      0.00000      1.86698  3.18480e+06      1.52535
      0.00000      1.86699  1.14891e+06     0.411506
      0.00000      1.86701     -562990.     0.301900
      0.00000      1.86702  4.50056e+06     -1.04157
      0.00000      1.86703 -1.24399e+07     -1.44117
      0.00000      1.86705     -671841.    -0.147805
      0.00000      1.86706     -574372.     -1.28945
      0.00000      1.86708  1.14575e+06    -0.362518
      0.00000      1.86709  4.67993e+06     -1.85227
      0.00000      1.86710  3.20729e+06     -2.15858
      0.00000      1.86712  3.22459e+06     -4.10356
      0.00000      1.86713  1.13930e+06     -1.70234
      0.00000      1.86714      529070.    -0.681265
      0.00000      1.86716  1.15245e+06     -2.16727
      0.00000      1.86717  1.76075e+06     -2.73023
      0.00000      1.86719 -1.41829e+06     -1.14055
      0.00000      1.86720 -6.34434e+06      1.50726
      0.00000      1.86721 -1.09316e+07     -1.59699
      0.00000      1.86723  3.04430e+06      3.49885
      0.00000      1.86724 -3.80485e+06     0.700739
      0.00000      1.86726     -800971.    -0.981561
      0.00000      1.86727 -1.37885e+07    -0.757619
      0.00000      1.86728     -602935.     0.629410
      0.00000      1.86730     -748365.      1.80878
      0.00000      1.86731 -2.43120e+06    -0.977961
      0.00000      1.86732     -615906.     -1.21612
      0.00000      1.86734      219659.    -0.263378
      0.00000      1.86735     -792670.      1.40549
      0.00000      1.86737  1.42007e+06    -0.871213
      0.00000      1.86738 -3.03306e+06      2.82929
      0.00000      1.86739     -342742.     0.912597
      0.00000      1.86741 -1.96888e+06      1.75981
      0.00000      1.86742  3.17465e+06      1.70769
      0.00000      1.86744      199921.    -0.108254
      0.00000      1.86745      806102.    -0.369225
      0.00000      1.86746 -1.47697e+06    -0.921724
      0.00000      1.86748 -8.22498e+06     -1.33542
      0.00000      1.86749     -533453.     0.490003
      0.00000      1.86751      997048.    -0.520774
      0.00000      1.86752  5.41428e+06    -0.691926
      0.00000      1.86753  3.69353e+06      1.90099
      0.00000      1.86755 -5.74537e+06     -1.50663
      0.00000      1.86756 -2.08094e+06    -0.212348
      0.00000      1.86757  3.63936e+06      2.89147
      0.00000      1.86759 -2.45763e+06      2.91737
      0.00000      1.86760      610111.      1.34885
      0.00000      1.86762 -9.84672e+06    -0.802371
      0.00000      1.86763     -51180.5   -0.0769240
      0.00000      1.86764      78715.6    -0.101511
      0.00000      1.86766 -8.74566e+06     -1.60814
      0.00000      1.86767  5.04901e+06     -3.22644
      0.00000      1.86769      255531.    -0.149771
      0.00000      1.86770 -2.98412e+06      3.36701
      0.00000      1.86771     -892144.     0.446821
      0.00000      1.86773  1.61786e+06    -0.972916
      0.00000      1.86774 -1.09652e+06      1.74944
      0.00000      1.86775 -1.44852e+06      2.55407
      0.00000      1.86777 -7.21142e+06      2.86545
      0.00000      1.86778     -451797.    0.0572598
      0.00000      1.86780      453856.     0.317403
      0.00000      1.86781     -294032.    -0.416740
      0.00000      1.86782 -4.61841e+06      1.51432
      0.00000      1.86784      828272.      1.08134
      0.00000      1.86785      906424.    -0.577141
      0.00000      1.86787      549550.      1.00694
      0.00000      1.86788     -673077.    -0.511940
      0.00000      1.86789  2.06103e+06     -1.79679
      0.00000      1.86791     -714023.     -1.84600
      0.00000      1.86792 -5.84712e+06     -1.44015
      0.00000      1.86793 -2.05679e+07     -2.18123
      0.00000      1.86795     -791279.     -1.43769
      0.00000      1.86796 -1.17813e+06     0.573221
      0.00000      1.86798     -645515.      1.39365
      0.00000      1.86799  2.87452e+06     -1.27634
      0.00000      1.86800 -1.22769e+06    -0.919052
      0.00000      1.86802      874680.      1.62709
      0.00000      1.86803  3.31949e+06      2.60077
      0.00000      1.86805 -1.71769e+06    -0.720975
      0.00000      1.86806      608882.     0.606261
      0.00000      1.86807      421663.     0.353412
      0.00000      1.86809     -840705.     -1.30764
      0.00000      1.86810      393586.     0.217650
      0.00000      1.86811     -661983.    -0.775601
      0.00000      1.86813      387484.     0.887652
      0.00000      1.86814 -8.13390e+06     -2.65685
      0.00000      1.86816 -2.09263e+06     -2.12480
      0.00000      1.86817      267655.     0.260330
      0.00000      1.86818      460625.      1.75999
      0.00000      1.86820 -2.88281e+06     -1.19723
      0.00000      1.86821  6.11625e+06      2.21972
      0.00000      1.86823  2.79872e+06      3.73614
      0.00000      1.86824      849790.      2.19740
      0.00000      1.86825 -1.01358e+08     -1.14602
      0.00000      1.86827     -687265.     -1.02777
      0.00000      1.86828     -567065.    -0.177579
      0.00000      1.86829 -2.48606e+06    -0.903871
      0.00000      1.86831      104932.     0.154144
      0.00000      1.86832  2.01067e+06      1.31751
      0.00000      1.86834 -2.10288e+07      1.90906
      0.00000      1.86835     -968737.    -0.543259
      0.00000      1.86836     -27359.0   -0.0457485
      0.00000      1.86838 -7.79296e+06      1.40210
      0.00000      1.86839 -4.80452e+06      1.05750
      0.00000      1.86841     -125750.    -0.198135
      0.00000      1.86842     -553103.     0.766586
      0.00000      1.86843      175529.     0.197141
      0.00000      1.86845  1.54703e+06      1.98465
      0.00000      1.86846      505627.    -0.223269
      0.00000      1.86847 -1.89634e+07      3.15833
      0.00000      1.86849      22738.1    0.0144040
      0.00000      1.86850      474777.     0.400259
      0.00000      1.86852  6.36922e+06     -1.38543
      0.00000      1.86853      3481.06   0.00815285
      0.00000      1.86854  4.81779e+06      5.41775
      0.00000      1.86856      426734.     0.747264
      0.00000      1.86857  5.92971e+06     0.414449
      0.00000      1.86859  1.12674e+06      1.69652
      0.00000      1.86860 -1.47212e+06     -1.10456
      0.00000      1.86861      399171.     0.551600
      0.00000      1.86863  7.57132e+06      3.61623
      0.00000      1.86864  5.29442e+06      1.25018
      0.00000      1.86865 -1.09084e+07      3.67629
      0.00000      1.86867  1.52601e+07      1.22924
      0.00000      1.86868     -460043.    -0.101966
      0.00000      1.86870     -852156.     0.871367
      0.00000      1.86871     -73370.0    0.0456167
      0.00000      1.86872 -2.28357e+06     0.258374
      0.00000      1.86874  5.06029e+06     0.713977
      0.00000      1.86875     -22626.9   -0.0437050
      0.00000      1.86876      187321.     0.168783
      0.00000      1.86878  4.83444e+06      3.38750
      0.00000      1.86879      403294.    -0.412419
      0.00000      1.86881      458879.    -0.661256
      0.00000      1.86882  1.47428e+06    -0.482292
      0.00000      1.86883  1.89151e+06     0.511581
      0.00000      1.86885      272350.     0.464012
      0.00000      1.86886 -4.08497e+06     -1.12644
      0.00000      1.86888  8.32019e+06      1.11909
      0.00000      1.86889 -8.04116e+06     -1.90155
      0.00000      1.86890  7.35199e+07     -1.21446
      0.00000      1.86892 -3.29091e+06     -1.01542
      0.00000      1.86893     -349811.    -0.401046
      0.00000      1.86894 -6.06621e+06    -0.974045
      0.00000      1.86896      480389.     0.879475
      0.00000      1.86897 -2.99637e+08      3.03250
      0.00000      1.86899  2.11124e+06      4.83922
      0.00000      1.86900  2.86564e+06      3.03707
      0.00000      1.86901  1.09437e+06      1.15511
      0.00000      1.86903      306003.     0.425824
      0.00000      1.86904 -5.79005e+06      2.43791
      0.00000      1.86906 -4.53832e+07     -2.35327
      0.00000      1.86907  1.58237e+06     -3.30667
      0.00000      1.86908 -3.30821e+06     -1.34914
      0.00000      1.86910 -2.45263e+06     0.889620
      0.00000      1.86911  4.85270e+06     -1.21063
      0.00000      1.86912     -257854.    -0.263371
      0.00000      1.86914 -2.59646e+06     0.902005
      0.00000      1.86915  1.24611e+06     -1.06700
      0.00000      1.86917     -587260.    -0.685580
      0.00000      1.86918  2.91464e+06      3.15418
      0.00000      1.86919  2.53312e+06      1.82224
      0.00000      1.86921  2.86804e+06      1.17445
      0.00000      1.86922     -148444.   -0.0310599
      0.00000      1.86923      174903.     0.134183
      0.00000      1.86925     -437965.     0.403267
      0.00000      1.86926      746224.     0.411757
      0.00000      1.86928      13575.7    0.0110732
      0.00000      1.86929  2.59081e+06     0.732428
      0.00000      1.86930 -4.28370e+07     -1.31329
      0.00000      1.86932     -891755.      1.93886
      0.00000      1.86933      662170.      1.31376
      0.00000      1.86934      740029.     0.950284
      0.00000      1.86936  2.26302e+06      2.42498
      0.00000      1.86937 -3.74166e+06      2.52209
      0.00000      1.86939 -1.06189e+06     0.517720
      0.00000      1.86940 -4.34159e+06     -1.79462
      0.00000      1.86941 -1.83919e+06    -0.841822
      0.00000      1.86943  5.74339e+06      1.01657
      0.00000      1.86944 -1.27989e+06     -1.30434
      0.00000      1.86946 -4.50033e+06     -2.26642
      0.00000      1.86947      40413.9    0.0346935
      0.00000      1.86948     -164888.   -0.0917435
      0.00000      1.86950      90847.6   -0.0898790
      0.00000      1.86951  4.08205e+06     -1.93882
      0.00000      1.86952 -2.51844e+06     -1.31666
      0.00000      1.86954 -1.84306e+06     -1.33363
      0.00000      1.86955  1.10697e+07     -2.60465
      0.00000      1.86957  5.28399e+06     -3.18856
      0.00000      1.86958 -1.05222e+06     0.780123
      0.00000      1.86959  2.66618e+06      2.62504
      0.00000      1.86961     -677256.     0.358231
      0.00000      1.86962  3.76175e+06     -2.66203
      0.00000      1.86963      225222.     0.182561
      0.00000      1.86965     -255578.    0.0624251
      0.00000      1.86966  2.26195e+07    -0.780364
      0.00000      1.86968     -636999.    -0.635572
      0.00000      1.86969  1.51979e+07     -2.06375
      0.00000      1.86970 -2.91789e+06      1.11568
      0.00000      1.86972 -1.50469e+07      2.10554
      0.00000      1.86973     -593492.     0.328810
      0.00000      1.86974     -770051.     0.484483
      0.00000      1.86976 -4.21819e+06      1.18558
      0.00000      1.86977  3.77447e+07      1.14376
      0.00000      1.86979     -986840.    -0.309755
      0.00000      1.86980 -3.82750e+07    -0.684306
      0.00000      1.86981      580702.    -0.391948
      0.00000      1.86983 -2.21802e+08     -1.44349
      0.00000      1.86984  2.88743e+06    -0.987231
      0.00000      1.86985 -1.32902e+06     -1.46601
      0.00000      1.86987      611848.    -0.455222
      0.00000      1.86988 -1.41220e+06      1.29823
      0.00000      1.86990      89673.3   -0.0213756
      0.00000      1.86991 -3.64359e+06      3.92501
      0.00000      1.86992  1.02093e+07    -0.723280
      0.00000      1.86994     -460529.    -0.530383
      0.00000      1.86995     -630738.     -1.09697
      0.00000      1.86996     -403894.     0.327324
      0.00000      1.86998  1.89030e+06      1.65934
      0.00000      1.86999  1.77479e+07     -1.71893
      0.00000      1.87001 -1.33754e+08      1.05810
