# Generated by G. Mace on Thu Nov 22 01:22:59 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86636         -NaN         -NaN
      0.00000      1.86637     -309223.     0.304190
      0.00000      1.86639 -1.32165e+06      2.27661
      0.00000      1.86640  7.00174e+06      1.07722
      0.00000      1.86641  3.80054e+06      1.55852
      0.00000      1.86643  1.09971e+06     0.345579
      0.00000      1.86644  8.69877e+06      3.36779
      0.00000      1.86645  3.12106e+06      1.11176
      0.00000      1.86647      535519.     0.974723
      0.00000      1.86648      647812.      1.36905
      0.00000      1.86650  3.36551e+06      2.19488
      0.00000      1.86651  1.51220e+06      1.55204
      0.00000      1.86652 -2.63385e+06     0.630800
      0.00000      1.86654  1.14121e+07      2.15414
      0.00000      1.86655 -2.25256e+06      1.91339
      0.00000      1.86657  2.88228e+06    -0.654215
      0.00000      1.86658      597334.     0.413987
      0.00000      1.86659 -3.54946e+06      3.25416
      0.00000      1.86661      260833.     0.364345
      0.00000      1.86662  1.82236e+06     0.981056
      0.00000      1.86663      135969.    -0.102698
      0.00000      1.86665      953036.      1.46574
      0.00000      1.86666     -460474.     -1.08096
      0.00000      1.86668      374530.     0.232827
      0.00000      1.86669     -4352.47  -0.00986791
      0.00000      1.86670  5.99190e+06      2.69125
      0.00000      1.86672 -8.64604e+06      2.44869
      0.00000      1.86673      245348.     0.147484
      0.00000      1.86675 -1.39510e+06      2.56597
      0.00000      1.86676 -5.07555e+06      5.94342
      0.00000      1.86677     -298407.     0.604001
      0.00000      1.86679     -521046.     0.261549
      0.00000      1.86680      312622.     0.491640
      0.00000      1.86682 -1.29957e+06      1.94097
      0.00000      1.86683      584737.     0.112043
      0.00000      1.86684  3.72655e+06      1.61690
      0.00000      1.86686 -2.83633e+06      2.30257
      0.00000      1.86687 -5.47946e+06      1.96855
      0.00000      1.86688 -1.61643e+08    -0.605216
      0.00000      1.86690  6.79208e+06    -0.724882
      0.00000      1.86691  6.10220e+06     -2.65762
      0.00000      1.86693  2.71883e+06     -1.45712
      0.00000      1.86694 -5.50308e+06      3.52306
      0.00000      1.86695 -3.01787e+07     -1.40676
      0.00000      1.86697  3.40017e+06     -2.02143
      0.00000      1.86698  1.65262e+06     0.927596
      0.00000      1.86700 -1.60248e+06    -0.667087
      0.00000      1.86701      806936.    -0.510004
      0.00000      1.86702  4.46955e+06     -1.25917
      0.00000      1.86704  1.02486e+07      1.42330
      0.00000      1.86705  8.52176e+06      2.22965
      0.00000      1.86706      524478.      1.36518
      0.00000      1.86708  2.85965e+06     -1.07744
      0.00000      1.86709  4.07799e+06     -1.95059
      0.00000      1.86711      996828.    -0.772028
      0.00000      1.86712     -172218.     0.248875
      0.00000      1.86713     -383081.     0.664565
      0.00000      1.86715  1.12788e+06     -1.65285
      0.00000      1.86716     -777316.      1.68663
      0.00000      1.86718      559355.     -1.00359
      0.00000      1.86719  1.98905e+06      1.81585
      0.00000      1.86720  3.64154e+06     -1.01646
      0.00000      1.86722  1.33367e+06     0.228043
      0.00000      1.86723      307344.     0.407601
      0.00000      1.86724  3.89015e+06    -0.807683
      0.00000      1.86726      144365.     0.205299
      0.00000      1.86727 -1.30566e+07    -0.849620
      0.00000      1.86729  1.35286e+06     -1.58520
      0.00000      1.86730      401323.     -1.17077
      0.00000      1.86731  2.76526e+06      1.36487
      0.00000      1.86733      605088.      1.42837
      0.00000      1.86734 -1.51528e+06      2.10372
      0.00000      1.86736      537237.     -1.12721
      0.00000      1.86737 -1.54202e+06      1.16300
      0.00000      1.86738     -225433.     0.244932
      0.00000      1.86740      208102.    -0.627007
      0.00000      1.86741 -1.21162e+06      1.19869
      0.00000      1.86742  2.95177e+06      1.78836
      0.00000      1.86744 -2.58550e+06      1.63050
      0.00000      1.86745 -2.10864e+06      1.12528
      0.00000      1.86747  3.16596e+06      2.34740
      0.00000      1.86748  1.30225e+06     0.249211
      0.00000      1.86749      314021.    -0.342464
      0.00000      1.86751 -1.16958e+06     0.726860
      0.00000      1.86752 -1.80017e+07      2.76949
      0.00000      1.86754      193028.     0.114929
      0.00000      1.86755 -6.17111e+06     -1.95412
      0.00000      1.86756  3.30663e+06     0.404860
      0.00000      1.86758  2.86457e+06      2.60633
      0.00000      1.86759      305275.    -0.425000
      0.00000      1.86760     -394165.     -1.01955
      0.00000      1.86762  1.07901e+07      1.02925
      0.00000      1.86763     -540207.    -0.918936
      0.00000      1.86765     -761765.      1.09962
      0.00000      1.86766  1.14720e+06     0.241932
      0.00000      1.86767 -4.62310e+06      3.48276
      0.00000      1.86769      115235.   -0.0812279
      0.00000      1.86770 -1.86168e+06      2.40207
      0.00000      1.86772  4.85689e+06     -2.80170
      0.00000      1.86773  3.20377e+06     -2.28394
      0.00000      1.86774      106989.    -0.195697
      0.00000      1.86776      166421.    -0.332848
      0.00000      1.86777     -522702.     0.242106
      0.00000      1.86778     -422669.    0.0620315
      0.00000      1.86780 -2.24502e+06     -1.85729
      0.00000      1.86781     -566779.    -0.899434
      0.00000      1.86783 -6.19309e+06      2.38326
      0.00000      1.86784      473715.     0.731846
      0.00000      1.86785     -69539.1    0.0536221
      0.00000      1.86787      795678.      1.62843
      0.00000      1.86788  1.63924e+06      1.38515
      0.00000      1.86789  1.62023e+06     -1.61549
      0.00000      1.86791      183024.     0.536334
      0.00000      1.86792  2.76321e+06     0.779862
      0.00000      1.86794 -1.12490e+06    -0.144308
      0.00000      1.86795      792148.      1.66719
      0.00000      1.86796  5.00746e+06     -2.80932
      0.00000      1.86798      504953.     -1.24217
      0.00000      1.86799 -4.01302e+06      2.04142
      0.00000      1.86801     -671844.    -0.586210
      0.00000      1.86802  1.22200e+06      2.68312
      0.00000      1.86803      102009.    0.0924419
      0.00000      1.86805 -3.93103e+06     -1.95386
      0.00000      1.86806 -1.59509e+06     -1.87513
      0.00000      1.86807  1.03931e+06      1.02685
      0.00000      1.86809      948803.      1.78252
      0.00000      1.86810  3.63901e+06      2.32613
      0.00000      1.86812      609622.     0.828540
      0.00000      1.86813     -430415.     -1.16421
      0.00000      1.86814 -2.79593e+06     -1.07487
      0.00000      1.86816 -1.65980e+06     -2.04704
      0.00000      1.86817      831069.     0.945737
      0.00000      1.86819     -535439.     -2.38245
      0.00000      1.86820 -3.36816e+06     -1.70838
      0.00000      1.86821 -1.14013e+06    -0.480741
      0.00000      1.86823      663061.      1.09128
      0.00000      1.86824      75001.5     0.226522
      0.00000      1.86825 -3.37436e+07    -0.457888
      0.00000      1.86827      572543.      1.03494
      0.00000      1.86828  3.90567e+06      1.38285
      0.00000      1.86830 -1.64868e+06    -0.693378
      0.00000      1.86831     -682741.     -1.17873
      0.00000      1.86832      376609.     0.296194
      0.00000      1.86834 -1.12727e+07      1.21670
      0.00000      1.86835     -256434.    -0.168231
      0.00000      1.86836  1.10045e+06      2.20061
