# Generated by G. Mace on Thu Nov 22 00:15:14 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86612         -NaN         -NaN
      0.00000      1.86614      765670.    -0.332295
      0.00000      1.86615  4.90054e+08     -1.25072
      0.00000      1.86617     -55273.6   -0.0554662
      0.00000      1.86618 -3.90662e+06     -1.28671
      0.00000      1.86620     -389956.    -0.170712
      0.00000      1.86621     -700889.    -0.385178
      0.00000      1.86623     -540840.     0.569224
      0.00000      1.86624      226292.    -0.176727
      0.00000      1.86626 -1.56931e+06    -0.948669
      0.00000      1.86627 -2.59730e+06     -1.02982
      0.00000      1.86629     -163072.    -0.195627
      0.00000      1.86630      613837.     0.353533
      0.00000      1.86632      493433.     0.441568
      0.00000      1.86634     -647687.    -0.307350
      0.00000      1.86635      172360.    -0.206767
      0.00000      1.86637 -2.97779e+06     -1.24183
      0.00000      1.86638  7.97745e+06     -2.68099
      0.00000      1.86640  1.24256e+06     -1.03757
      0.00000      1.86641 -1.00894e+06    -0.988347
      0.00000      1.86643 -1.51389e+06    -0.246411
      0.00000      1.86644 -1.49028e+06    -0.900733
      0.00000      1.86646 -2.89686e+07     -3.21088
      0.00000      1.86647  3.14157e+06    -0.427574
      0.00000      1.86649     -813784.     0.394033
      0.00000      1.86650  1.03847e+06     0.439724
      0.00000      1.86652 -8.43971e+06      3.57903
      0.00000      1.86653      104398.    0.0337544
      0.00000      1.86655      29962.1    0.0405349
      0.00000      1.86656 -2.25610e+06    -0.870728
      0.00000      1.86658  1.72414e+06     -1.91182
      0.00000      1.86659 -6.30810e+06     -2.00622
      0.00000      1.86661  1.19969e+06     -1.37512
      0.00000      1.86662  3.14762e+06     -1.57349
      0.00000      1.86664 -7.46747e+07     -1.06567
      0.00000      1.86665 -1.63305e+06    -0.210415
      0.00000      1.86667      30744.2   -0.0313898
      0.00000      1.86668 -1.22758e+06     -1.08567
      0.00000      1.86670  1.14206e+07     -1.78597
      0.00000      1.86671  3.29031e+06    -0.838935
      0.00000      1.86673 -2.86180e+06      2.40365
      0.00000      1.86674      823300.     -1.83197
      0.00000      1.86676  1.32892e+07     -1.60711
      0.00000      1.86677      644889.     0.456561
      0.00000      1.86679     -453487.    0.0987882
      0.00000      1.86680     -505759.     0.726278
      0.00000      1.86682      813434.    -0.328145
      0.00000      1.86683      254739.    -0.142896
      0.00000      1.86685 -3.16577e+06     -1.27431
      0.00000      1.86686  1.30873e+06    -0.321731
      0.00000      1.86688      94373.8    -0.129019
      0.00000      1.86689  1.97956e+06     -1.35806
      0.00000      1.86691      615682.    -0.292022
      0.00000      1.86692      135566.   -0.0322001
      0.00000      1.86694  4.85798e+06    -0.512771
      0.00000      1.86695  1.02788e+07      1.30307
      0.00000      1.86697     -166660.    -0.108946
      0.00000      1.86698  1.07531e+07     -2.28357
      0.00000      1.86700     -902914.    -0.459244
      0.00000      1.86701 -2.94653e+06     0.608817
      0.00000      1.86703 -2.36766e+06     -1.51271
      0.00000      1.86704 -2.01502e+07      1.26017
      0.00000      1.86706 -5.36742e+06      2.51777
      0.00000      1.86707     -619828.     0.462437
      0.00000      1.86709 -1.72288e+07      1.09404
      0.00000      1.86710     -559866.     0.572055
      0.00000      1.86712  1.29361e+07     0.646326
      0.00000      1.86713      69787.7    0.0858375
      0.00000      1.86715 -1.63288e+06     -2.86746
      0.00000      1.86716      352062.    -0.328705
      0.00000      1.86718      931669.     -1.22903
      0.00000      1.86719 -3.25568e+06      1.09291
      0.00000      1.86721 -3.26486e+06     -1.30315
      0.00000      1.86722  7.12934e+06     -2.18079
      0.00000      1.86724  2.86073e+06    -0.993166
      0.00000      1.86725 -2.18680e+06     -2.09247
      0.00000      1.86727  4.28113e+06      2.67181
      0.00000      1.86728 -8.70694e+06      4.30315
      0.00000      1.86730      641769.    -0.378015
      0.00000      1.86731      396726.    -0.592749
      0.00000      1.86733  3.53227e+06     -1.67582
      0.00000      1.86734 -1.36455e+06      1.02414
      0.00000      1.86736     -355527.    -0.185830
      0.00000      1.86737      761131.     0.345254
      0.00000      1.86739  9.96767e+06    -0.476009
      0.00000      1.86740 -1.50564e+06     -1.21614
      0.00000      1.86742      31955.5    0.0245803
      0.00000      1.86743 -1.79231e+06     -1.32211
      0.00000      1.86745 -1.85625e+06    -0.528137
      0.00000      1.86746     -977702.     0.795102
      0.00000      1.86748 -8.01222e+06      1.78834
      0.00000      1.86749      673365.    -0.166693
      0.00000      1.86751  2.25225e+06     -1.58200
      0.00000      1.86752     -928513.      1.23602
      0.00000      1.86754     -362698.     0.251239
      0.00000      1.86755 -1.28881e+06      1.56312
      0.00000      1.86757 -3.87680e+06      1.22628
      0.00000      1.86758      481602.     0.230712
      0.00000      1.86760  1.42236e+07      2.55015
      0.00000      1.86761  1.92675e+06     0.927627
      0.00000      1.86763 -1.10123e+06      1.82028
      0.00000      1.86764 -3.16751e+06    -0.168852
      0.00000      1.86765  2.82189e+07     0.833714
      0.00000      1.86767  4.03423e+06      1.44384
      0.00000      1.86768      127237.    0.0688593
      0.00000      1.86770     -585140.    -0.696455
      0.00000      1.86771 -3.21177e+06     -1.14596
      0.00000      1.86773      885765.     0.617548
      0.00000      1.86774 -3.05695e+06      2.10168
      0.00000      1.86776     -700933.     0.362107
      0.00000      1.86777 -5.65723e+07     -2.13204
      0.00000      1.86779  3.41371e+06     -2.27711
      0.00000      1.86780  3.93008e+06     -1.20385
      0.00000      1.86782     -730846.     0.739821
      0.00000      1.86783  5.49275e+06      1.96661
      0.00000      1.86785     -847585.    -0.338013
      0.00000      1.86786     -326802.    -0.384682
      0.00000      1.86788  3.10067e+06      1.39585
      0.00000      1.86789 -1.34675e+06     0.943700
      0.00000      1.86791 -5.96651e+06      2.63146
      0.00000      1.86792     -884584.      1.36558
      0.00000      1.86793      157388.    -0.197618
      0.00000      1.86795  1.39784e+07     -2.51823
      0.00000      1.86796  5.40964e+06     0.800779
      0.00000      1.86798      572705.    -0.889758
      0.00000      1.86799  7.73813e+06     -3.55136
      0.00000      1.86801 -1.02426e+06     0.791259
      0.00000      1.86802     -344090.    -0.549513
      0.00000      1.86804  1.50918e+07     -1.75812
      0.00000      1.86805  2.09673e+06    -0.704389
      0.00000      1.86807 -3.07682e+06     -2.20753
      0.00000      1.86808      109208.     0.161322
      0.00000      1.86810 -1.27866e+06     0.564122
      0.00000      1.86811 -3.58199e+06     -5.39634
      0.00000      1.86813 -4.16188e+06     -3.41868
      0.00000      1.86814      815022.     0.227401
      0.00000      1.86815     -369045.     0.110546
      0.00000      1.86817     -257032.    -0.321282
      0.00000      1.86818     -693020.    -0.288388
      0.00000      1.86820  3.66019e+06      1.39595
      0.00000      1.86821 -2.51366e+07      1.55601
      0.00000      1.86823 -3.31751e+07      1.73726
