# Generated by G. Mace on Thu Nov 29 14:09:18 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86621         -NaN         -NaN
      0.00000      1.86622      326304.    -0.741289
      0.00000      1.86624 -1.03658e+07      2.08934
      0.00000      1.86625      438799.      1.17286
      0.00000      1.86627      939209.      1.82247
      0.00000      1.86628  7.78215e+06     -1.95387
      0.00000      1.86630  1.88943e+06    -0.978385
      0.00000      1.86631      351194.    -0.176559
      0.00000      1.86633     -653701.      1.57288
      0.00000      1.86634  2.50990e+06     -1.38218
      0.00000      1.86635  1.09934e+06     -2.05953
      0.00000      1.86637     -137951.     0.231225
      0.00000      1.86638     -991757.      1.84139
      0.00000      1.86640      482478.    -0.349581
      0.00000      1.86641     -157277.    -0.283770
      0.00000      1.86643      245336.     0.478103
      0.00000      1.86644      310351.     0.264455
      0.00000      1.86646  1.20254e+06     0.226454
      0.00000      1.86647 -2.42338e+06    -0.835808
      0.00000      1.86649  1.86789e+06     -2.37666
      0.00000      1.86650      759543.      1.26365
      0.00000      1.86652 -2.14985e+06    -0.628792
      0.00000      1.86653 -1.75009e+06     0.689853
      0.00000      1.86655 -1.34326e+07     0.392447
      0.00000      1.86656 -2.02855e+07      1.51647
      0.00000      1.86657     -985648.     0.584253
      0.00000      1.86659      654162.      1.64252
      0.00000      1.86660  5.34628e+06     -1.56052
      0.00000      1.86662  4.28898e+07      2.24274
      0.00000      1.86663  3.72551e+06      3.08066
      0.00000      1.86665     -175792.    -0.212163
      0.00000      1.86666 -6.06895e+06    -0.996822
      0.00000      1.86668  1.85902e+06      1.86973
      0.00000      1.86669      603176.     0.423887
      0.00000      1.86671 -1.29145e+06      1.22240
      0.00000      1.86672  4.47870e+06     0.894000
      0.00000      1.86673     -95716.3   -0.0470151
      0.00000      1.86675  1.44421e+06     -1.42846
      0.00000      1.86676 -3.65154e+06     -1.50073
      0.00000      1.86678     -164335.     0.219874
      0.00000      1.86679 -2.10649e+06     0.961425
      0.00000      1.86681 -1.73627e+06     -1.55352
      0.00000      1.86682      811848.      2.65451
      0.00000      1.86684      659854.     0.886991
      0.00000      1.86685  1.22758e+06      2.27072
      0.00000      1.86687 -5.66538e+06      3.02903
      0.00000      1.86688 -1.10379e+07      2.08187
      0.00000      1.86689 -1.07684e+06    0.0781471
      0.00000      1.86691  1.41969e+07      1.52109
      0.00000      1.86692     -350687.    -0.254151
      0.00000      1.86694      934785.      1.51091
      0.00000      1.86695  1.21571e+06    -0.914595
      0.00000      1.86697     -50739.1    0.0939495
      0.00000      1.86698 -2.23051e+06     -1.84279
      0.00000      1.86700 -3.34663e+06     -2.56159
      0.00000      1.86701     -937834.    -0.786339
      0.00000      1.86703      938112.    -0.416684
      0.00000      1.86704 -3.71656e+06      1.42671
      0.00000      1.86705     -587056.     0.980645
      0.00000      1.86707  1.50400e+06     -1.55271
      0.00000      1.86708     -809248.    -0.294908
      0.00000      1.86710 -6.66008e+06     0.560822
      0.00000      1.86711  3.09001e+06      2.63888
      0.00000      1.86713 -1.95593e+06      1.37557
      0.00000      1.86714      442753.    -0.196152
      0.00000      1.86716  1.91306e+06    -0.675258
      0.00000      1.86717      138863.    -0.462785
      0.00000      1.86719 -2.50448e+06      1.62112
      0.00000      1.86720 -1.72885e+06      2.76818
      0.00000      1.86721     -955424.      3.01962
      0.00000      1.86723     -588111.    -0.720064
      0.00000      1.86724     -616268.     -1.16570
      0.00000      1.86726 -4.21047e+07    -0.346555
      0.00000      1.86727 -2.60893e+06    -0.224471
      0.00000      1.86729 -1.28282e+07      1.00356
      0.00000      1.86730  1.14277e+06     -3.29636
      0.00000      1.86732  1.21146e+06     -1.96467
      0.00000      1.86733     -784597.      1.12132
      0.00000      1.86734  1.02563e+06      1.35938
      0.00000      1.86736  2.00858e+07      2.43673
      0.00000      1.86737     -512017.      2.11688
      0.00000      1.86739      538244.    -0.956794
      0.00000      1.86740 -1.12543e+06      1.43264
      0.00000      1.86742 -8.24731e+06     -2.86268
      0.00000      1.86743  8.86687e+06    -0.995980
      0.00000      1.86745     -777190.     -1.38139
      0.00000      1.86746 -2.54460e+06      2.47090
      0.00000      1.86747     -708392.     0.415739
      0.00000      1.86749     -45434.5    0.0815083
      0.00000      1.86750      523186.    -0.946481
      0.00000      1.86752      13173.0   -0.0530586
      0.00000      1.86753      944832.    -0.319215
      0.00000      1.86755      161101.    -0.469788
      0.00000      1.86756 -1.24322e+06     0.821682
      0.00000      1.86758  1.09431e+06    -0.594480
      0.00000      1.86759      663234.     -1.96878
      0.00000      1.86760      14721.1   -0.0281734
      0.00000      1.86762     -430195.     0.959416
      0.00000      1.86763      700798.     -1.04366
      0.00000      1.86765      214194.     0.421927
      0.00000      1.86766 -4.38462e+06     -1.49918
      0.00000      1.86768     -767973.     -1.55653
      0.00000      1.86769 -1.37439e+06      2.28692
      0.00000      1.86770  7.24362e+06      2.85847
      0.00000      1.86772      561859.     -1.77994
      0.00000      1.86773     -371715.    -0.454768
      0.00000      1.86775      109623.   -0.0659814
      0.00000      1.86776     -640389.     -2.64306
      0.00000      1.86778      51507.9     0.194288
      0.00000      1.86779      909702.      2.01829
      0.00000      1.86781 -1.70238e+06      2.63048
      0.00000      1.86782      804835.     -1.05682
      0.00000      1.86783     -391136.     0.215429
      0.00000      1.86785      145889.     0.446147
      0.00000      1.86786      689754.      1.89211
      0.00000      1.86788      454296.     0.790453
      0.00000      1.86789  5.37829e+06     0.888154
      0.00000      1.86791  4.33863e+07      1.39040
      0.00000      1.86792 -2.43826e+06      4.24392
      0.00000      1.86793  1.12466e+06     -1.29582
      0.00000      1.86795 -3.02687e+06      1.71254
      0.00000      1.86796     -296957.    -0.420538
      0.00000      1.86798      502173.      1.13068
      0.00000      1.86799      665878.      1.95244
      0.00000      1.86801      847546.      2.01351
      0.00000      1.86802 -3.17019e+06      3.74645
      0.00000      1.86803     -382805.      1.38304
      0.00000      1.86805     -576093.     0.438345
      0.00000      1.86806  1.61853e+06      1.04697
      0.00000      1.86808     -232825.     0.500237
      0.00000      1.86809 -1.18432e+06     0.872063
      0.00000      1.86811     -295834.     0.540401
      0.00000      1.86812      737241.     -1.57731
      0.00000      1.86814  1.66525e+06    -0.398178
      0.00000      1.86815  8.53204e+06    -0.744078
      0.00000      1.86816     -690245.      2.09008
      0.00000      1.86818      18959.1   -0.0245963
      0.00000      1.86819 -5.98665e+06     0.942273
      0.00000      1.86821 -9.14669e+06      1.32292
      0.00000      1.86822     -943385.      1.28134
      0.00000      1.86824 -1.17417e+06      2.59404
      0.00000      1.86825     -274895.     0.278664
      0.00000      1.86826  1.46323e+06     0.985671
      0.00000      1.86828     -940520.      3.09622
      0.00000      1.86829 -1.02631e+06      3.86707
      0.00000      1.86831     -704791.      1.32709
      0.00000      1.86832      4372.38   -0.0140630
      0.00000      1.86834     -316558.     0.315596
      0.00000      1.86835  4.04899e+06      3.12359
      0.00000      1.86836     -649468.      2.29504
      0.00000      1.86838      339659.    -0.713312
      0.00000      1.86839     -683555.     0.931609
      0.00000      1.86841     -71026.6     0.336620
      0.00000      1.86842 -2.11462e+06      3.43802
      0.00000      1.86844  6.72028e+06      2.36271
      0.00000      1.86845  2.94635e+06      3.75257
      0.00000      1.86846 -1.73918e+06      3.27119
      0.00000      1.86848 -4.23906e+06      2.03272
      0.00000      1.86849 -2.66468e+06      2.82812
      0.00000      1.86851     -835323.      1.37118
      0.00000      1.86852  4.17654e+06     -1.56733
      0.00000      1.86853      416575.    -0.263140
      0.00000      1.86855 -1.05238e+06      1.22489
      0.00000      1.86856 -1.15559e+06      3.34018
      0.00000      1.86858     -720030.      1.27764
      0.00000      1.86859     -59342.5    0.0610598
      0.00000      1.86861     -866121.     0.524355
      0.00000      1.86862     -491102.      1.28590
      0.00000      1.86863     -801891.      1.81628
      0.00000      1.86865     -79781.7     0.293576
      0.00000      1.86866     -315686.      1.96389
      0.00000      1.86868      608642.     -2.56161
      0.00000      1.86869 -1.12882e+06      2.08465
