# Generated by G. Mace on Thu Nov 22 01:23:16 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86636         -NaN         -NaN
      0.00000      1.86637 -1.58415e+06     -1.65581
      0.00000      1.86638     -357937.     -1.02768
      0.00000      1.86640     -494194.     -1.01890
      0.00000      1.86641     -627464.    -0.845192
      0.00000      1.86642     -221941.    -0.537315
      0.00000      1.86644      616038.      1.34708
      0.00000      1.86645      278093.     0.355061
      0.00000      1.86647 -1.52444e+06      2.59667
      0.00000      1.86648 -5.34666e+06      2.04956
      0.00000      1.86649  7.94518e+07      3.37493
      0.00000      1.86651  1.44223e+06      2.19978
      0.00000      1.86652      362424.     0.203357
      0.00000      1.86654  2.25804e+07      2.06065
      0.00000      1.86655     -189232.    -0.714626
      0.00000      1.86656 -6.89515e+06      3.10943
      0.00000      1.86658     -361086.     0.744627
      0.00000      1.86659 -1.43994e+06      1.39087
      0.00000      1.86660  2.06146e+06      3.56718
      0.00000      1.86662     -37507.8    0.0650271
      0.00000      1.86663 -1.24591e+06      1.83600
      0.00000      1.86665 -1.81109e+06      2.31236
      0.00000      1.86666  6.87256e+07     -4.71535
      0.00000      1.86667 -1.19788e+06      1.25922
      0.00000      1.86669 -2.44178e+06     0.751749
      0.00000      1.86670     -630093.      2.81057
      0.00000      1.86671     -599369.      2.23574
      0.00000      1.86673     -621559.     0.921048
      0.00000      1.86674  1.40164e+06      3.57982
      0.00000      1.86676 -2.34191e+06      1.30330
      0.00000      1.86677  1.58550e+06    -0.369032
      0.00000      1.86678  7.43947e+06    -0.889046
      0.00000      1.86680      11675.9   -0.0113916
      0.00000      1.86681      959226.    -0.805064
      0.00000      1.86683     -244383.     0.161140
      0.00000      1.86684  1.56377e+07      2.55425
      0.00000      1.86685      927979.     0.776247
      0.00000      1.86687     -406684.    -0.888703
      0.00000      1.86688     -861594.    -0.295002
      0.00000      1.86689  9.47825e+06      1.12353
      0.00000      1.86691  2.15691e+06      1.05530
      0.00000      1.86692  5.78124e+06     -2.07098
      0.00000      1.86694 -1.16371e+06      1.58873
      0.00000      1.86695  2.18489e+06      1.66822
      0.00000      1.86696 -1.49353e+06      2.54867
      0.00000      1.86698      136694.    -0.490013
      0.00000      1.86699     -505130.      1.95704
      0.00000      1.86701     -779210.     0.551097
      0.00000      1.86702      200225.    -0.345267
      0.00000      1.86703 -1.53125e+06      2.05907
      0.00000      1.86705      176029.    -0.256168
      0.00000      1.86706  1.62634e+06     -1.62694
      0.00000      1.86707  2.74452e+08     0.819537
      0.00000      1.86709  1.05518e+07      3.29698
      0.00000      1.86710 -1.86132e+06      3.28471
      0.00000      1.86712     -719347.      1.74034
      0.00000      1.86713     -784119.    -0.710562
      0.00000      1.86714     -109550.     0.333266
      0.00000      1.86716     -47327.5     0.130108
      0.00000      1.86717      51845.5    -0.154047
      0.00000      1.86719     -611135.     0.960265
      0.00000      1.86720 -1.90390e+06      2.54746
      0.00000      1.86721      876996.     0.746925
      0.00000      1.86723 -6.86652e+06      2.12487
      0.00000      1.86724 -1.02616e+06      1.15498
      0.00000      1.86725  4.81303e+06      2.03006
      0.00000      1.86727     -162879.     0.386546
      0.00000      1.86728 -2.60261e+06      2.79696
      0.00000      1.86730     -624792.     0.986911
      0.00000      1.86731      820664.     -1.60586
      0.00000      1.86732      133108.    -0.426564
      0.00000      1.86734 -1.53120e+06      1.06121
      0.00000      1.86735     -604698.     0.986703
      0.00000      1.86737     -333784.     0.328060
