# Generated by G. Mace on Mon Nov 19 20:07:30 2018
# Wavelengths are not sequential where orders overlap.
# Each order is 2048 pixels.
#======================================================
# Spectrum        Wavelength         Flux         SNR       
#  Index          (microns)        (counts)    (per res.el.)
#======================================================
      0.00000      1.86639         -NaN         -NaN
      0.00000      1.86641 -1.46725e+06      2.14108
      0.00000      1.86642     -297842.     0.611307
      0.00000      1.86644 -1.10022e+06      1.00248
      0.00000      1.86645  2.45126e+06    -0.957345
      0.00000      1.86646 -9.28366e+06     -1.67143
      0.00000      1.86648  3.80201e+06     -2.34474
      0.00000      1.86649  8.05748e+06     -2.08008
      0.00000      1.86650  1.64820e+07     -4.23832
      0.00000      1.86652  3.19080e+06     -3.29466
      0.00000      1.86653      423176.    -0.787726
      0.00000      1.86654  2.11047e+06     -2.62182
      0.00000      1.86656 -2.56925e+07     -4.00222
      0.00000      1.86657     -691744.    -0.855978
      0.00000      1.86659  2.59163e+06     -2.22673
      0.00000      1.86660      787440.    -0.765573
      0.00000      1.86661  5.49715e+06     -2.67995
      0.00000      1.86663     -210445.     0.174230
      0.00000      1.86664     -570976.    -0.531189
      0.00000      1.86665 -5.38251e+06     -2.09155
      0.00000      1.86667  1.07738e+07     -3.61286
      0.00000      1.86668 -1.10707e+06     -2.32618
      0.00000      1.86670     -965429.     -1.03492
      0.00000      1.86671 -3.52318e+06     -3.30859
      0.00000      1.86672 -1.53591e+06     -2.73436
      0.00000      1.86674  2.44862e+07     -3.03859
      0.00000      1.86675 -2.69548e+06     -1.64701
      0.00000      1.86676 -1.62765e+06     -1.67661
      0.00000      1.86678 -3.71028e+06     -2.56517
      0.00000      1.86679  2.16772e+06    -0.184340
      0.00000      1.86680  4.96279e+06    -0.721525
      0.00000      1.86682 -1.86384e+06     -1.28734
      0.00000      1.86683 -4.67787e+06     -2.98534
      0.00000      1.86685     -448679.    -0.770614
      0.00000      1.86686     -519771.    -0.780214
      0.00000      1.86687     -866780.     -1.85734
      0.00000      1.86689     -476845.    -0.996706
      0.00000      1.86690  5.66361e+06    -0.851881
      0.00000      1.86691  6.79286e+06     -2.46884
      0.00000      1.86693 -7.02660e+06     -3.54135
      0.00000      1.86694     -88568.9    0.0634135
      0.00000      1.86696     -86397.2   -0.0228428
      0.00000      1.86697      790820.      1.80537
      0.00000      1.86698     -117094.    -0.187054
      0.00000      1.86700  2.96783e+06     -2.27741
      0.00000      1.86701 -2.45500e+07     -1.90248
      0.00000      1.86702  2.01622e+06     -1.40517
      0.00000      1.86704  3.84844e+06     -1.60223
      0.00000      1.86705  1.72218e+07     -2.26855
      0.00000      1.86706  1.95488e+06     -1.68036
      0.00000      1.86708  1.67852e+06     -2.86906
      0.00000      1.86709  3.31270e+06     -2.97842
      0.00000      1.86711 -4.14733e+06     -3.25435
      0.00000      1.86712     -462985.    -0.779161
      0.00000      1.86713      86218.5    -0.151556
      0.00000      1.86715      207245.    -0.429859
      0.00000      1.86716 -1.37110e+07     -1.08690
      0.00000      1.86717  9.12544e+06     -1.60635
      0.00000      1.86719 -9.98999e+06     -4.48677
      0.00000      1.86720  1.42908e+06     -1.43647
      0.00000      1.86722  1.07484e+06     -1.29648
      0.00000      1.86723  1.10163e+07     0.999218
      0.00000      1.86724      453875.     0.317216
      0.00000      1.86726 -1.39383e+06     -1.78301
      0.00000      1.86727  7.47173e+06     -4.55567
      0.00000      1.86728  3.56556e+06     -3.87558
      0.00000      1.86730     -659819.    -0.397888
      0.00000      1.86731  1.82558e+06      2.57109
      0.00000      1.86733  2.17608e+06    -0.141284
      0.00000      1.86734  2.89877e+06     -1.28299
      0.00000      1.86735  6.19980e+06     -1.23965
      0.00000      1.86737  3.47575e+06      1.26564
      0.00000      1.86738      126868.     0.339905
      0.00000      1.86739     -565471.     -1.95527
      0.00000      1.86741 -1.59447e+06     -1.91804
      0.00000      1.86742 -5.75612e+06   -0.0935818
      0.00000      1.86743  2.43390e+06     -1.86600
      0.00000      1.86745  2.36510e+07     -1.43522
      0.00000      1.86746     -617290.     0.773540
      0.00000      1.86748      561676.     0.273435
      0.00000      1.86749     -573939.     -1.27480
      0.00000      1.86750 -3.36743e+06     -2.97427
      0.00000      1.86752 -2.15906e+06    -0.817832
      0.00000      1.86753  5.17310e+06     -3.09969
      0.00000      1.86754 -2.10810e+06     -2.41606
      0.00000      1.86756  1.18719e+07      4.61769
      0.00000      1.86757  4.64685e+06      7.40796
      0.00000      1.86759 -5.60834e+06      6.81637
      0.00000      1.86760  4.22167e+06     -2.87820
      0.00000      1.86761  5.26577e+06     -1.37631
      0.00000      1.86763 -1.35872e+06     0.943182
      0.00000      1.86764  1.45292e+06     -2.07230
      0.00000      1.86765      913857.    -0.881436
      0.00000      1.86767      663303.    -0.216828
      0.00000      1.86768      23468.5   -0.0191929
      0.00000      1.86770  2.62282e+06     -1.84993
      0.00000      1.86771 -1.74097e+06    -0.982616
      0.00000      1.86772  2.33762e+06    -0.618290
      0.00000      1.86774 -1.18887e+07    -0.996413
      0.00000      1.86775  1.43704e+06     -1.44074
      0.00000      1.86776 -2.58316e+07     -1.66207
      0.00000      1.86778      858192.     -1.64506
      0.00000      1.86779  2.52807e+06     -3.59067
      0.00000      1.86780      78233.8    -0.116596
      0.00000      1.86782 -1.15688e+06     -1.69095
      0.00000      1.86783      265918.    -0.218304
      0.00000      1.86785  2.84880e+06     -3.03254
      0.00000      1.86786  9.26738e+07     -4.24810
      0.00000      1.86787  2.87671e+06     -2.01194
      0.00000      1.86789 -2.14418e+06     -1.46298
      0.00000      1.86790      360335.    -0.281382
      0.00000      1.86791      398803.     0.540987
      0.00000      1.86793      142978.    -0.336805
      0.00000      1.86794      104818.    -0.153220
      0.00000      1.86796      269962.    -0.260817
      0.00000      1.86797      268114.    -0.929955
      0.00000      1.86798  2.00338e+07     -1.75795
      0.00000      1.86800 -6.75750e+06     -1.96168
      0.00000      1.86801      411068.    -0.817372
      0.00000      1.86802 -9.24610e+06     -1.46553
      0.00000      1.86804  2.80238e+06     -2.89052
      0.00000      1.86805 -3.27418e+06     -2.61146
      0.00000      1.86807     -460602.    -0.276367
      0.00000      1.86808     -646813.     0.655509
      0.00000      1.86809      629126.      1.08801
      0.00000      1.86811     -60491.0     0.133298
      0.00000      1.86812  3.95582e+06    -0.273826
      0.00000      1.86813      609403.    -0.750634
      0.00000      1.86815      242831.    -0.786473
      0.00000      1.86816 -8.67204e+06     -1.22746
      0.00000      1.86817     -992214.    -0.665633
      0.00000      1.86819 -1.27835e+06      1.19267
      0.00000      1.86820  1.24433e+06      1.47308
      0.00000      1.86822     -163381.     0.399853
      0.00000      1.86823      845687.    -0.549529
      0.00000      1.86824  2.09198e+06     -1.70539
      0.00000      1.86826 -5.60164e+06     -3.44157
      0.00000      1.86827 -1.28360e+06    -0.830219
      0.00000      1.86828 -2.40227e+06     -3.04220
      0.00000      1.86830 -3.81888e+06     -1.69121
      0.00000      1.86831 -1.58242e+06      2.95301
      0.00000      1.86833 -1.25532e+06      1.43431
      0.00000      1.86834     -58126.7    -0.110167
      0.00000      1.86835     -615493.     -1.46150
      0.00000      1.86837 -3.07179e+06    -0.449616
      0.00000      1.86838  4.90212e+06     -3.82101
      0.00000      1.86839  8.15400e+06     -1.79407
      0.00000      1.86841 -1.21042e+06     -2.58502
      0.00000      1.86842     -818794.     -1.76799
      0.00000      1.86844  1.25488e+06     0.846681
      0.00000      1.86845     -26918.3   -0.0852013
      0.00000      1.86846      439397.      1.06719
      0.00000      1.86848 -1.29361e+06     -3.13453
      0.00000      1.86849      482275.     0.862449
      0.00000      1.86850 -1.98007e+06     -1.45576
      0.00000      1.86852 -3.20515e+06     -2.12858
      0.00000      1.86853     -486619.     -1.65774
      0.00000      1.86855 -4.49094e+06     -3.23662
      0.00000      1.86856      946306.      1.96138
      0.00000      1.86857 -1.07239e+06     -1.96592
      0.00000      1.86859  4.73853e+06     0.609349
      0.00000      1.86860      727695.      1.60858
      0.00000      1.86861     -75778.5    -0.278919
      0.00000      1.86863 -1.78470e+06     0.766677
      0.00000      1.86864 -2.17837e+06     -2.88442
      0.00000      1.86865      119373.     0.224176
      0.00000      1.86867  1.35223e+06      2.19851
      0.00000      1.86868     -39930.7   -0.0507617
      0.00000      1.86870  7.42346e+06     -7.58564
      0.00000      1.86871  4.14772e+08     -3.13258
      0.00000      1.86872     -698280.      1.04272
      0.00000      1.86874     -524289.     -1.39009
      0.00000      1.86875      544810.      2.09309
      0.00000      1.86876  7.76557e+06    -0.754192
      0.00000      1.86878  1.40970e+06     -1.27055
      0.00000      1.86879  2.02861e+06     0.166117
      0.00000      1.86881 -2.45262e+06     -3.53549
      0.00000      1.86882     -621918.     -1.23900
      0.00000      1.86883 -1.80300e+07      1.90792
      0.00000      1.86885  2.21707e+06      2.31761
      0.00000      1.86886     -864178.    -0.703678
      0.00000      1.86887 -1.21086e+06     -2.70824
      0.00000      1.86889     -751734.    -0.863993
      0.00000      1.86890      261791.     0.297619
      0.00000      1.86892 -1.39894e+06     -1.82565
      0.00000      1.86893      94043.4     0.177701
      0.00000      1.86894     -257511.    -0.341305
      0.00000      1.86896 -1.08763e+07     0.724788
      0.00000      1.86897 -1.27589e+06     -2.35731
      0.00000      1.86898     -145209.     0.231702
      0.00000      1.86900  1.89135e+06     0.414879
      0.00000      1.86901 -1.78623e+06     -2.90309
      0.00000      1.86903     -561333.     -1.15827
      0.00000      1.86904     -921402.    -0.767195
      0.00000      1.86905     -891384.     -1.02015
      0.00000      1.86907      935020.     0.704386
      0.00000      1.86908  3.25363e+06     -2.19649
      0.00000      1.86909      152695.     0.281718
      0.00000      1.86911      303168.    -0.265698
      0.00000      1.86912      469454.     0.494760
      0.00000      1.86913     -173729.    -0.645942
      0.00000      1.86915 -3.53125e+07    -0.533292
      0.00000      1.86916 -1.54629e+06     -3.43263
      0.00000      1.86918     -408533.    -0.901059
      0.00000      1.86919     -389144.     0.673903
      0.00000      1.86920  1.07489e+07     -6.69390
      0.00000      1.86922  6.52691e+06     -10.7935
      0.00000      1.86923     -771187.     -1.43393
      0.00000      1.86924 -1.30793e+06     -1.35173
      0.00000      1.86926 -5.92547e+06      2.47682
      0.00000      1.86927     -820795.     -3.38067
      0.00000      1.86929      543157.      1.44628
      0.00000      1.86930 -1.05025e+06     -5.29679
      0.00000      1.86931 -1.67068e+06     -1.74116
      0.00000      1.86933  1.02617e+06    -0.398317
      0.00000      1.86934      602528.     0.958088
      0.00000      1.86935      944050.     0.662818
      0.00000      1.86937     -232204.    -0.459972
      0.00000      1.86938  1.50047e+06      2.70830
      0.00000      1.86940 -1.11248e+06     -3.04402
      0.00000      1.86941     -318832.    -0.774268
      0.00000      1.86942 -4.25524e+06    -0.173799
      0.00000      1.86944 -1.08806e+06     -2.41332
      0.00000      1.86945     -503923.    -0.702826
      0.00000      1.86946 -1.02009e+06     -2.65000
      0.00000      1.86948 -2.60599e+06     -5.05311
      0.00000      1.86949      49865.1     0.147426
      0.00000      1.86951     -315108.    -0.827766
      0.00000      1.86952     -475141.     -1.04792
      0.00000      1.86953      59108.8     0.120206
      0.00000      1.86955 -1.30124e+07     -4.34127
      0.00000      1.86956  1.03369e+06     0.688292
      0.00000      1.86957 -4.07390e+06     -2.06120
      0.00000      1.86959      200713.     0.274394
      0.00000      1.86960 -1.15108e+06    -0.535487
      0.00000      1.86961      67480.8    0.0151253
      0.00000      1.86963      354593.     0.380801
      0.00000      1.86964  3.53523e+06      1.58836
      0.00000      1.86966  4.24437e+06     -3.31186
      0.00000      1.86967  1.02651e+06      1.32724
      0.00000      1.86968 -1.02966e+06     -1.10706
      0.00000      1.86970 -1.24405e+06     -2.82054
      0.00000      1.86971      466868.     0.590861
      0.00000      1.86972     -982429.     -3.76644
      0.00000      1.86974  4.82251e+06     -3.41150
      0.00000      1.86975  3.70405e+06      2.36312
      0.00000      1.86977      743764.      1.11316
      0.00000      1.86978  2.41037e+06      4.01571
      0.00000      1.86979 -1.24152e+06      2.46808
      0.00000      1.86981  1.16210e+06     -1.43140
      0.00000      1.86982      65029.3    0.0748605
      0.00000      1.86983 -4.34699e+06     -2.21286
      0.00000      1.86985      661582.     0.619275
      0.00000      1.86986      875961.    -0.734634
      0.00000      1.86987  2.08042e+07      1.48118
      0.00000      1.86989  2.48606e+06    -0.717006
      0.00000      1.86990     -248351.    -0.711126
      0.00000      1.86992 -1.13405e+06      2.40908
      0.00000      1.86993     -690487.      1.67501
      0.00000      1.86994      379719.     0.492139
      0.00000      1.86996  1.42104e+06     -2.70127
      0.00000      1.86997  7.25494e+06      1.61144
      0.00000      1.86998 -6.79804e+06      1.02809
      0.00000      1.87000     -708272.    -0.664265
      0.00000      1.87001      248061.     0.295606
      0.00000      1.87003  1.01950e+07      2.01817
      0.00000      1.87004 -1.59965e+07      1.41786
      0.00000      1.87005      579352.     0.934268
      0.00000      1.87007 -1.27943e+08      2.64598
      0.00000      1.87008     -74472.4    -0.181367
      0.00000      1.87009 -3.04418e+06     0.304074
      0.00000      1.87011  2.38038e+06     -2.05321
      0.00000      1.87012  1.48589e+06      3.18799
      0.00000      1.87014 -2.50712e+06      3.49835
      0.00000      1.87015 -7.25695e+06      3.74898
      0.00000      1.87016  1.07768e+06      2.64864
      0.00000      1.87018      29584.4    0.0803293
      0.00000      1.87019      791051.    -0.769780
      0.00000      1.87020  1.32971e+06    -0.721374
      0.00000      1.87022     -890490.      1.41590
      0.00000      1.87023 -1.35794e+06      2.16465
      0.00000      1.87024  1.13685e+07     -1.82151
      0.00000      1.87026  6.49454e+06    -0.604138
      0.00000      1.87027  1.68027e+06      2.40083
      0.00000      1.87029      841364.      1.20034
      0.00000      1.87030 -4.37985e+06      1.32606
      0.00000      1.87031      780602.     0.606143
      0.00000      1.87033  1.82137e+06     0.964467
      0.00000      1.87034 -2.88028e+06      1.15463
      0.00000      1.87035     -652608.      1.60835
      0.00000      1.87037  1.53897e+06      2.94763
      0.00000      1.87038     -969024.     -1.51210
      0.00000      1.87040 -1.26603e+06      1.92138
      0.00000      1.87041  1.80213e+06      2.48859
      0.00000      1.87042 -2.41171e+06      4.01592
      0.00000      1.87044 -1.17948e+06     0.912316
      0.00000      1.87045 -5.00019e+06     0.754140
      0.00000      1.87046 -2.09091e+06     -1.14926
      0.00000      1.87048      60112.0     0.152154
      0.00000      1.87049  5.41215e+06    -0.881940
      0.00000      1.87050     -695871.    -0.970114
      0.00000      1.87052      839590.      1.20654
      0.00000      1.87053 -2.27406e+06      1.41893
      0.00000      1.87055      699158.      1.05116
      0.00000      1.87056 -5.57743e+06    -0.954454
      0.00000      1.87057     -345890.     0.757325
      0.00000      1.87059 -2.32772e+06      1.68969
      0.00000      1.87060  2.20298e+06     -1.31966
      0.00000      1.87061  3.80803e+06      2.06619
      0.00000      1.87063  1.02046e+06      2.20137
      0.00000      1.87064 -1.61582e+06      1.19315
      0.00000      1.87065  1.96459e+07      2.13838
      0.00000      1.87067      943431.      1.45607
      0.00000      1.87068  2.78615e+06      2.33230
      0.00000      1.87070 -1.18521e+06      1.93985
      0.00000      1.87071  1.63073e+06      2.64359
      0.00000      1.87072 -4.17564e+06      4.33000
      0.00000      1.87074 -9.35768e+06      3.52305
      0.00000      1.87075     -262498.     0.387026
      0.00000      1.87076     -298121.      1.02313
      0.00000      1.87078     -369423.     0.925282
      0.00000      1.87079     -646604.      1.02706
      0.00000      1.87081 -1.35037e+06      1.21495
      0.00000      1.87082      97480.5    -0.170225
      0.00000      1.87083      341060.     0.763858
      0.00000      1.87085  1.16540e+06      1.76063
      0.00000      1.87086 -8.69122e+06      2.21283
      0.00000      1.87087     -397823.      1.17501
      0.00000      1.87089  2.74287e+06     -1.44463
      0.00000      1.87090      210875.     0.362164
      0.00000      1.87091     -853894.    -0.553941
      0.00000      1.87093      4164.42    0.0101573
      0.00000      1.87094  1.65288e+06     0.796088
      0.00000      1.87096 -1.14551e+06      1.25952
      0.00000      1.87097  2.79740e+06      2.02836
      0.00000      1.87098  1.26786e+06      3.32143
      0.00000      1.87100  7.61217e+06      1.89171
      0.00000      1.87101     -114097.    -0.352911
      0.00000      1.87102 -2.70933e+06     -4.79532
      0.00000      1.87104  8.16427e+06     -4.23472
      0.00000      1.87105 -1.55784e+07     -3.41918
      0.00000      1.87106     -119782.    -0.367612
      0.00000      1.87108  1.77061e+06      1.35497
      0.00000      1.87109 -1.62892e+06     -1.94366
      0.00000      1.87111  2.88420e+06     -2.61777
      0.00000      1.87112 -1.46570e+06    -0.646962
      0.00000      1.87113     -917050.    -0.676444
      0.00000      1.87115  1.79730e+06      1.25751
      0.00000      1.87116      41519.4     0.114283
      0.00000      1.87117     -463418.     -2.24703
      0.00000      1.87119     -324773.    -0.840116
      0.00000      1.87120     -181046.    -0.421190
      0.00000      1.87121 -4.56778e+06    -0.686417
      0.00000      1.87123     -727505.     0.823389
      0.00000      1.87124      76924.7     0.106504
      0.00000      1.87126      951277.    -0.365239
      0.00000      1.87127      174422.    -0.371343
      0.00000      1.87128      37151.6    0.0908889
      0.00000      1.87130  3.00172e+06      1.65781
      0.00000      1.87131 -1.15649e+06      1.43269
      0.00000      1.87132     -674014.     0.317600
      0.00000      1.87134     -870244.    -0.647884
      0.00000      1.87135 -1.62287e+06     0.761171
      0.00000      1.87137 -9.56590e+06     0.480343
      0.00000      1.87138      516594.     0.409991
      0.00000      1.87139  1.03015e+06     0.942834
      0.00000      1.87141 -1.50883e+08      1.06873
      0.00000      1.87142 -2.04993e+07    -0.753456
      0.00000      1.87143      409159.     0.682818
      0.00000      1.87145 -1.65924e+06      1.09394
      0.00000      1.87146  5.37668e+06      1.11462
      0.00000      1.87147  1.23796e+06      3.85619
      0.00000      1.87149      289997.     0.839820
      0.00000      1.87150  9.83476e+06     -1.42016
      0.00000      1.87152  1.78208e+07     -1.42263
      0.00000      1.87153  1.12285e+06     -2.80495
      0.00000      1.87154 -1.59364e+06     -2.14789
      0.00000      1.87156 -2.71953e+06     -2.17466
      0.00000      1.87157     -317366.     -1.14462
      0.00000      1.87158 -1.45905e+06     -1.98126
      0.00000      1.87160      972678.      1.06183
      0.00000      1.87161 -2.76269e+06      1.15660
      0.00000      1.87162      488633.     0.426192
      0.00000      1.87164  1.06792e+06     -1.96803
      0.00000      1.87165  3.08808e+06     -2.44823
      0.00000      1.87167     -188942.     0.238502
      0.00000      1.87168     -154065.    -0.234252
      0.00000      1.87169 -1.78142e+06     -3.67336
      0.00000      1.87171  1.06647e+06      1.21204
      0.00000      1.87172 -1.34481e+06     -2.60026
